lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.0284319,0.00412504,-0.00582004,-0.456515
0.0284329,0.00412531,-0.00579219,-0.456817
0.0284338,0.00412556,-0.00576728,-0.458068
0.0284345,0.00412576,-0.00574525,-0.460267
0.0284351,0.00412594,-0.00572607,-0.463386
0.0284356,0.00412609,-0.00570969,-0.467568
0.0284361,0.00412622,-0.00569607,-0.472632
0.0284364,0.00412631,-0.00568515,-0.478272
0.0284367,0.00412639,-0.00567691,-0.484169
0.0284369,0.00412645,-0.00567129,-0.489993
0.0284371,0.0041265,-0.00566828,-0.49558
0.0284372,0.00412655,-0.00566787,-0.500897
0.0284373,0.00412657,-0.00567001,-0.505955
0.0284375,0.00412662,-0.00567476,-0.510923
0.0284376,0.00412666,-0.00568215,-0.515928
0.0284377,0.00412669,-0.00569134,-0.520912
0.0284378,0.00412671,-0.00569831,-0.525648
0.0284379,0.00412675,-0.00570254,-0.530015
0.0284381,0.0041268,-0.00570406,-0.533869
0.0284384,0.00412687,-0.00570288,-0.5372
0.0284387,0.00412696,-0.00569902,-0.539858
0.0284391,0.00412706,-0.00569252,-0.541853
0.0284395,0.00412717,-0.00568341,-0.543234
0.0284399,0.00412729,-0.00567171,-0.544061
0.0284403,0.00412742,-0.00565745,-0.54443
0.0284407,0.00412754,-0.00564067,-0.544416
0.0284412,0.00412766,-0.00562139,-0.544054
0.0284416,0.00412777,-0.00559963,-0.543337
0.0284419,0.00412787,-0.0055754,-0.542249
0.0284422,0.00412796,-0.00554873,-0.540816
0.0284424,0.00412802,-0.00551965,-0.53924
0.0284426,0.00412808,-0.00548813,-0.537052
0.0284428,0.00412813,-0.00545415,-0.534507
0.0284429,0.00412815,-0.00541773,-0.531727
0.0284429,0.00412816,-0.00537886,-0.528705
0.0284428,0.00412813,-0.00533754,-0.525427
0.0284426,0.00412808,-0.00529376,-0.521842
0.0284424,0.004128,-0.00524752,-0.517936
0.028442,0.00412789,-0.00520171,-0.513772
0.0284414,0.00412772,-0.00516029,-0.509652
0.0284406,0.0041275,-0.00512326,-0.505462
0.0284396,0.00412722,-0.00509061,-0.501312
0.0284384,0.00412688,-0.00506232,-0.49732
0.028437,0.00412647,-0.00503838,-0.49356
0.0284354,0.00412602,-0.00501877,-0.48969
0.0284337,0.00412553,-0.00500349,-0.485878
0.0284318,0.004125,-0.00499254,-0.4823
0.0284297,0.00412442,-0.00498592,-0.478729
0.0284276,0.00412381,-0.00498362,-0.475374
0.0284253,0.00412317,-0.00498566,-0.472203
0.028423,0.0041225,-0.00499203,-0.469279
0.0284205,0.0041218,-0.00500276,-0.46658
0.0284179,0.00412108,-0.00501786,-0.464153
0.0284153,0.00412033,-0.00503733,-0.462141
0.0284126,0.00411956,-0.00506121,-0.460464
0.0284098,0.00411877,-0.00508951,-0.459319
0.0284069,0.00411796,-0.00512225,-0.458725
0.028404,0.00411714,-0.00515945,-0.458716
0.0284011,0.00411631,-0.00520112,-0.459308
0.0283981,0.00411546,-0.00524729,-0.460581
0.028395,0.00411459,-0.00529784,-0.462046
0.028392,0.00411374,-0.00534849,-0.464078
0.0283891,0.00411291,-0.00539749,-0.466559
0.0283862,0.00411211,-0.00544483,-0.469495
0.0283835,0.00411134,-0.00549052,-0.472582
0.0283808,0.00411058,-0.00553465,-0.475477
0.0283782,0.00410985,-0.00557719,-0.478535
0.0283758,0.00410916,-0.00561812,-0.481749
0.0283735,0.00410851,-0.0056574,-0.485301
0.0283712,0.00410787,-0.00569509,-0.488622
0.028369,0.00410725,-0.00573122,-0.491814
0.0283669,0.00410666,-0.00576581,-0.494816
0.028365,0.0041061,-0.00579887,-0.497672
0.0283631,0.00410558,-0.00583041,-0.50032
0.0283614,0.00410509,-0.00586045,-0.50271
0.0283598,0.00410464,-0.005889,-0.504857
0.0283583,0.00410422,-0.00591607,-0.506707
0.028357,0.00410385,-0.00594168,-0.508142
0.0283558,0.00410351,-0.00596583,-0.509232
0.0283547,0.00410321,-0.00598854,-0.509947
0.0283538,0.00410296,-0.00600983,-0.510309
0.0283531,0.00410274,-0.00602971,-0.510361
0.0283524,0.00410257,-0.00604819,-0.51013
0.0283519,0.00410243,-0.00606587,-0.509658
0.0283515,0.00410232,-0.00608547,-0.509198
0.0283512,0.00410223,-0.00610735,-0.508744
0.028351,0.00410215,-0.00613152,-0.508377
0.0283508,0.0041021,-0.00615799,-0.508085
0.0283507,0.00410208,-0.00618676,-0.507861
0.0283507,0.00410207,-0.00621786,-0.507735
0.0283508,0.00410209,-0.00625128,-0.507759
0.0283509,0.00410214,-0.00628702,-0.507977
0.0283511,0.00410219,-0.00632509,-0.508435
0.0283514,0.00410227,-0.00636549,-0.509216
0.0283515,0.00410231,-0.00640833,-0.51036
0.0283519,0.00410241,-0.00645352,-0.511982
0.0283524,0.00410257,-0.00650095,-0.514072
0.028353,0.00410273,-0.00655058,-0.516627
0.0283536,0.00410289,-0.00660246,-0.519581
0.0283541,0.00410304,-0.00665658,-0.522945
0.0283547,0.00410321,-0.00671292,-0.526731
0.0283553,0.00410337,-0.00677146,-0.530932
0.0283559,0.00410354,-0.00683217,-0.535537
0.0283565,0.00410371,-0.00689503,-0.540556
0.028357,0.00410387,-0.00696001,-0.545976
0.0283576,0.00410402,-0.00702706,-0.551761
0.0283581,0.00410418,-0.00709251,-0.557674
0.0283587,0.00410434,-0.00715124,-0.563434
0.0283594,0.00410453,-0.00720319,-0.568998
0.0283602,0.00410475,-0.00724833,-0.574356
0.028361,0.00410499,-0.00728663,-0.579458
0.0283619,0.00410525,-0.00731806,-0.584234
0.0283629,0.00410553,-0.00734257,-0.58863
0.028364,0.00410583,-0.0073601,-0.592528
0.0283651,0.00410614,-0.00737061,-0.595873
0.0283662,0.00410646,-0.00737409,-0.598713
0.0283675,0.00410681,-0.00737047,-0.600936
0.0283687,0.00410715,-0.00735971,-0.602584
0.0283699,0.00410749,-0.00734178,-0.60343
0.0283712,0.00410785,-0.00731663,-0.603499
0.0283724,0.0041082,-0.00728423,-0.602787
0.0283736,0.00410854,-0.00724452,-0.601267
0.0283749,0.0041089,-0.00719745,-0.598895
0.028376,0.00410923,-0.00714299,-0.595688
0.0283772,0.00410956,-0.00708109,-0.591618
0.0283784,0.00410989,-0.00701169,-0.586758
0.0283795,0.00411022,-0.00693473,-0.58113
0.0283806,0.00411052,-0.00685015,-0.574765
0.0283816,0.00411079,-0.00675826,-0.567662
0.0283823,0.00411099,-0.00667065,-0.560379
0.0283826,0.00411109,-0.00659281,-0.553171
0.0283826,0.00411107,-0.00652468,-0.545893
0.0283822,0.00411096,-0.0064662,-0.538689
0.0283814,0.00411073,-0.00641733,-0.531543
0.0283803,0.00411043,-0.00637803,-0.524633
0.0283791,0.0041101,-0.00634827,-0.518115
0.0283777,0.0041097,-0.00632804,-0.511969
0.028376,0.00410921,-0.00631731,-0.506594
0.0283743,0.00410872,-0.00631609,-0.501793
0.0283723,0.00410818,-0.00632436,-0.497715
0.0283703,0.0041076,-0.00634215,-0.494425
0.0283681,0.004107,-0.00636947,-0.49207
0.028366,0.00410638,-0.00640636,-0.490598
0.0283638,0.00410576,-0.00645285,-0.490038
0.0283616,0.00410514,-0.00650901,-0.49034
0.0283594,0.00410453,-0.0065749,-0.491469
0.0283573,0.00410394,-0.00665058,-0.493401
0.0283552,0.00410336,-0.00673613,-0.496124
0.0283533,0.0041028,-0.00683164,-0.499651
0.0283514,0.00410227,-0.00693719,-0.504026
0.0283495,0.00410175,-0.00705285,-0.509337
0.0283478,0.00410125,-0.00717647,-0.515616
0.0283462,0.0041008,-0.00729384,-0.522203
0.0283448,0.00410042,-0.00740253,-0.528979
0.0283438,0.00410014,-0.00750258,-0.536118
0.0283431,0.00409994,-0.00759402,-0.543628
0.0283427,0.00409982,-0.00767689,-0.5513
0.0283426,0.00409978,-0.00775122,-0.558972
0.0283427,0.00409981,-0.007817,-0.566249
0.028343,0.00409992,-0.00787425,-0.573026
0.0283438,0.00410013,-0.00792299,-0.579597
0.0283448,0.0041004,-0.00796326,-0.586017
0.0283459,0.00410073,-0.00799504,-0.592015
0.0283472,0.0041011,-0.00801834,-0.59771
0.0283488,0.00410153,-0.00803314,-0.603135
0.0283505,0.00410202,-0.00803947,-0.608218
0.0283524,0.00410257,-0.0080373,-0.612718
0.0283546,0.00410318,-0.00802664,-0.616383
0.028357,0.00410386,-0.00800751,-0.61896
0.0283597,0.00410461,-0.00797989,-0.620334
0.0283626,0.00410543,-0.00794382,-0.620504
0.0283657,0.00410631,-0.0078993,-0.619547
0.028369,0.00410725,-0.00784637,-0.617571
0.0283725,0.00410824,-0.00778504,-0.614798
0.0283761,0.00410924,-0.0077189,-0.611579
0.0283795,0.0041102,-0.0076544,-0.608441
0.0283828,0.00411115,-0.00759168,-0.605177
0.0283861,0.00411206,-0.0075308,-0.601898
0.0283891,0.00411291,-0.00747177,-0.598651
0.0283919,0.0041137,-0.00741463,-0.595238
0.0283945,0.00411445,-0.00735941,-0.591612
0.028397,0.00411516,-0.00730614,-0.587697
0.0283994,0.00411584,-0.00725488,-0.583481
0.0284016,0.00411647,-0.00720564,-0.579026
0.0284037,0.00411706,-0.00715848,-0.574412
0.0284057,0.0041176,-0.00711341,-0.56975
0.0284074,0.00411809,-0.00707048,-0.565196
0.028409,0.00411853,-0.00702972,-0.560899
0.0284103,0.00411891,-0.00699115,-0.557043
0.0284114,0.00411923,-0.0069548,-0.553725
0.0284123,0.00411948,-0.00692067,-0.550943
0.028413,0.00411968,-0.00688877,-0.548651
0.0284135,0.00411983,-0.00685909,-0.546759
0.0284139,0.00411993,-0.00683164,-0.545184
0.0284141,0.00411999,-0.0068064,-0.543839
0.0284141,0.00412,-0.00678338,-0.542633
0.0284141,0.00411999,-0.00676249,-0.54158
0.028414,0.00411995,-0.00674228,-0.540609
0.0284137,0.00411988,-0.00672209,-0.539835
0.0284133,0.00411977,-0.00670191,-0.539367
0.0284128,0.00411964,-0.00668171,-0.539272
0.0284123,0.00411947,-0.00666148,-0.539634
0.0284115,0.00411926,-0.00664116,-0.540477
0.0284107,0.00411902,-0.00662074,-0.541772
0.0284097,0.00411875,-0.00660015,-0.543459
0.0284086,0.00411843,-0.00657936,-0.545434
0.0284074,0.00411808,-0.00655834,-0.547587
0.028406,0.00411771,-0.00653703,-0.549813
0.0284046,0.0041173,-0.00651542,-0.552058
0.0284031,0.00411689,-0.00649344,-0.554352
0.0284016,0.00411646,-0.00647104,-0.55639
0.0284,0.004116,-0.00644822,-0.558136
0.0283984,0.00411555,-0.00642492,-0.559647
0.0283967,0.00411508,-0.00640114,-0.560924
0.028395,0.00411459,-0.00637688,-0.562152
0.0283933,0.00411411,-0.00635209,-0.562899
0.0283916,0.00411362,-0.00632676,-0.563696
0.0283898,0.00411311,-0.00630085,-0.564294
0.028388,0.0041126,-0.00627435,-0.564772
0.0283861,0.00411208,-0.00624797,-0.565073
0.0283842,0.00411154,-0.00622473,-0.56524
0.0283823,0.00411099,-0.00620495,-0.565373
0.0283803,0.00411043,-0.00618861,-0.565185
0.0283782,0.00410985,-0.00617573,-0.56498
0.0283762,0.00410928,-0.00616631,-0.564458
0.0283742,0.0041087,-0.00616036,-0.563968
0.0283721,0.00410812,-0.00615788,-0.563367
0.0283701,0.00410755,-0.00615891,-0.562611
0.0283681,0.00410697,-0.00616345,-0.562169
0.0283661,0.00410643,-0.0061715,-0.561573
0.0283643,0.00410592,-0.00618308,-0.560845
0.0283625,0.0041054,-0.00619825,-0.560132
0.0283604,0.0041048,-0.00621706,-0.560246
0.0283584,0.00410426,-0.00623953,-0.560167
0.0283567,0.00410377,-0.00626565,-0.559585
0.028355,0.00410328,-0.00629549,-0.559128
0.0283531,0.00410274,-0.00632907,-0.559673
0.0283512,0.00410222,-0.00636642,-0.560369
0.0283494,0.00410172,-0.00640756,-0.561129
0.0283477,0.00410124,-0.0064525,-0.562209
0.028346,0.00410076,-0.0065013,-0.56349
0.0283444,0.0041003,-0.00655396,-0.565102
0.0283428,0.00409986,-0.00660686,-0.566955
0.0283415,0.00409947,-0.0066547,-0.568681
0.0283403,0.00409914,-0.00669743,-0.569995
0.0283393,0.00409887,-0.00673508,-0.571001
0.0283386,0.00409866,-0.00676768,-0.571633
0.0283381,0.00409851,-0.00679522,-0.571841
0.0283377,0.00409842,-0.00681773,-0.571594
0.0283376,0.00409839,-0.00683521,-0.570871
0.0283377,0.00409842,-0.00684768,-0.569644
0.0283382,0.00409854,-0.00685523,-0.567645
0.0283387,0.0040987,-0.00685779,-0.565436
0.0283394,0.00409889,-0.00685533,-0.562933
0.0283403,0.00409914,-0.00684786,-0.560158
0.0283413,0.00409942,-0.00683531,-0.557186
0.0283424,0.00409975,-0.00681769,-0.553973
0.0283438,0.00410013,-0.00679503,-0.550397
0.0283453,0.00410055,-0.00676731,-0.547038
0.0283469,0.004101,-0.00673453,-0.543368
0.0283486,0.00410149,-0.00669667,-0.539684
0.0283505,0.00410202,-0.0066537,-0.535845
0.0283525,0.00410257,-0.00660561,-0.531949
0.0283545,0.00410316,-0.00655236,-0.528039
0.0283567,0.00410377,-0.00649412,-0.524135
0.0283589,0.00410438,-0.00643536,-0.520402
0.028361,0.00410498,-0.00637799,-0.516953
0.028363,0.00410556,-0.00632199,-0.513803
0.028365,0.00410611,-0.0062673,-0.511012
0.0283669,0.00410665,-0.00621391,-0.508531
0.0283688,0.00410717,-0.0061618,-0.506455
0.0283705,0.00410767,-0.00611091,-0.504767
0.0283722,0.00410813,-0.00606123,-0.503474
0.0283737,0.00410858,-0.00601272,-0.502621
0.0283752,0.00410899,-0.00596536,-0.502177
0.0283766,0.00410938,-0.0059191,-0.502076
0.0283778,0.00410973,-0.00587391,-0.502246
0.028379,0.00411005,-0.00582976,-0.502683
0.02838,0.00411034,-0.00578661,-0.50334
0.0283809,0.0041106,-0.00574444,-0.504195
0.0283817,0.00411083,-0.00570323,-0.505268
0.0283824,0.00411102,-0.00566296,-0.506573
0.028383,0.00411118,-0.0056236,-0.508123
0.0283834,0.00411131,-0.00558513,-0.509907
0.0283837,0.00411141,-0.00554753,-0.51193
0.028384,0.00411147,-0.00551079,-0.514186
0.0283841,0.0041115,-0.0054749,-0.516638
0.0283841,0.00411149,-0.00544055,-0.519208
0.0283839,0.00411145,-0.00541053,-0.521922
0.0283836,0.00411136,-0.00538511,-0.524702
0.0283831,0.00411123,-0.00536429,-0.527434
0.0283824,0.00411104,-0.00534804,-0.53004
0.0283817,0.00411083,-0.00533641,-0.532263
0.0283809,0.0041106,-0.00532952,-0.53435
0.0283799,0.00411033,-0.00532735,-0.536406
0.0283789,0.00411002,-0.00532993,-0.538531
0.0283777,0.00410969,-0.00533728,-0.540839
0.0283764,0.00410932,-0.00534947,-0.543394
0.0283749,0.00410892,-0.00536652,-0.546224
0.0283734,0.00410849,-0.00538848,-0.549323
0.0283718,0.00410804,-0.00541538,-0.552666
0.0283702,0.00410757,-0.00544727,-0.556186
0.0283684,0.00410708,-0.0054842,-0.559818
0.0283666,0.00410656,-0.00552618,-0.56361
0.0283647,0.00410603,-0.00557326,-0.56764
0.0283628,0.00410548,-0.00562548,-0.571919
0.0283607,0.00410491,-0.00568288,-0.576689
0.0283586,0.00410432,-0.00574547,-0.581677
0.0283565,0.00410371,-0.0058133,-0.587159
0.0283543,0.00410309,-0.00588638,-0.593062
0.0283521,0.00410247,-0.00596112,-0.599042
0.02835,0.00410187,-0.00603359,-0.604716
0.0283479,0.0041013,-0.00610379,-0.609951
0.028346,0.00410075,-0.00617175,-0.614646
0.0283442,0.00410024,-0.00623749,-0.618718
0.0283425,0.00409976,-0.00630103,-0.622155
0.0283409,0.00409931,-0.00636241,-0.624943
0.0283394,0.0040989,-0.00642164,-0.627141
0.0283381,0.00409851,-0.00647876,-0.628808
0.0283368,0.00409816,-0.0065338,-0.629981
0.0283356,0.00409783,-0.00658678,-0.630613
0.0283346,0.00409753,-0.00663771,-0.63067
0.0283336,0.00409727,-0.00668663,-0.630199
0.0283328,0.00409703,-0.00673358,-0.629138
0.0283321,0.00409682,-0.00677856,-0.627473
0.0283314,0.00409664,-0.00682162,-0.625198
0.0283308,0.00409648,-0.00686277,-0.622311
0.0283304,0.00409635,-0.00690206,-0.618835
0.02833,0.00409625,-0.0069395,-0.614841
0.0283297,0.00409617,-0.00697515,-0.61042
0.0283295,0.00409611,-0.00700901,-0.60567
0.0283294,0.00409607,-0.00704115,-0.600679
0.0283293,0.00409604,-0.00707146,-0.595597
0.0283292,0.00409603,-0.00709818,-0.590413
0.0283294,0.00409607,-0.00712039,-0.585289
0.0283296,0.00409613,-0.00713799,-0.580168
0.0283299,0.00409622,-0.00715105,-0.575019
0.0283303,0.00409633,-0.0071596,-0.569843
0.0283308,0.00409648,-0.00716364,-0.564679
0.0283314,0.00409664,-0.00716316,-0.559506
0.0283321,0.00409684,-0.00715811,-0.554419
0.0283329,0.00409707,-0.00714848,-0.549477
0.0283338,0.00409733,-0.00713422,-0.544738
0.0283349,0.00409761,-0.00711527,-0.54019
0.028336,0.00409793,-0.00709158,-0.535882
0.0283372,0.00409827,-0.00706308,-0.531841
0.0283385,0.00409864,-0.0070297,-0.528191
0.02834,0.00409907,-0.00699143,-0.525453
0.0283417,0.00409954,-0.00694807,-0.523126
0.0283433,0.00409999,-0.00689948,-0.520618
0.028345,0.00410048,-0.00684556,-0.518228
0.0283469,0.00410099,-0.00678619,-0.515733
0.0283488,0.00410155,-0.00672129,-0.513279
0.0283508,0.00410211,-0.00665077,-0.51051
0.0283528,0.00410267,-0.00657457,-0.507044
0.0283548,0.00410324,-0.00649465,-0.503317
0.0283569,0.00410384,-0.00641925,-0.500269
0.028359,0.00410442,-0.00634914,-0.497684
0.0283611,0.00410501,-0.00628425,-0.495661
0.0283631,0.00410558,-0.00622446,-0.494004
0.0283651,0.00410615,-0.00616971,-0.492736
0.0283671,0.00410671,-0.00611988,-0.491885
0.0283692,0.00410729,-0.00607494,-0.491539
0.0283712,0.00410786,-0.0060348,-0.491713
0.0283732,0.00410843,-0.00599937,-0.492394
0.0283753,0.00410901,-0.00596861,-0.493624
0.0283773,0.0041096,-0.00594245,-0.495387
0.0283795,0.0041102,-0.00592084,-0.497512
0.0283817,0.00411082,-0.00590375,-0.500265
0.0283839,0.00411145,-0.00589115,-0.503213
0.0283862,0.0041121,-0.00588302,-0.506315
0.0283885,0.00411276,-0.00587936,-0.50946
0.0283909,0.00411344,-0.00588018,-0.512734
0.0283934,0.00411414,-0.00588551,-0.516237
0.028396,0.00411486,-0.00589536,-0.51989
0.0283986,0.00411561,-0.00590976,-0.523927
0.0284008,0.00411622,-0.00592843,-0.528367
0.028403,0.00411686,-0.00595165,-0.533205
0.0284059,0.00411767,-0.00597857,-0.53804
0.0284084,0.00411836,-0.00600793,-0.54327
0.0284111,0.00411914,-0.00603992,-0.548624
0.0284137,0.00411988,-0.00607451,-0.554134
0.0284162,0.00412058,-0.00611174,-0.55988
0.0284187,0.00412128,-0.00615173,-0.565902
0.0284203,0.00412174,-0.00619432,-0.571919
0.0284225,0.00412238,-0.00623976,-0.578019
0.0284247,0.00412299,-0.00628804,-0.584366
0.0284261,0.00412339,-0.00633921,-0.59094
0.028428,0.00412394,-0.0063935,-0.598012
0.0284295,0.00412434,-0.00645094,-0.605677
0.0284305,0.00412464,-0.00651147,-0.613164
0.0284311,0.00412481,-0.00657512,-0.620854
0.0284314,0.00412488,-0.00664193,-0.628824
0.0284313,0.00412485,-0.00671195,-0.636941
0.0284309,0.00412474,-0.00678525,-0.645158
0.0284301,0.00412451,-0.00686187,-0.653635
0.0284288,0.00412415,-0.00694185,-0.662446
0.0284272,0.0041237,-0.00702526,-0.671214
0.0284252,0.00412313,-0.00711216,-0.680151
0.0284227,0.00412244,-0.0072026,-0.689387
0.0284199,0.00412163,-0.00729588,-0.698816
0.0284168,0.00412076,-0.0073832,-0.70777
0.0284138,0.0041199,-0.00746205,-0.715965
0.0284108,0.00411905,-0.0075325,-0.723834
0.0284079,0.00411823,-0.00759463,-0.730842
0.028405,0.00411743,-0.00764848,-0.736937
0.0284023,0.00411666,-0.00769412,-0.742076
0.0283997,0.00411593,-0.00773162,-0.746198
0.0283974,0.00411525,-0.00776105,-0.749251
0.0283952,0.00411464,-0.00778248,-0.751196
0.0283932,0.00411408,-0.00779598,-0.751977
0.0283915,0.00411359,-0.00780165,-0.751526
0.0283899,0.00411316,-0.00779956,-0.749774
0.0283887,0.00411279,-0.00778977,-0.746671
0.0283876,0.0041125,-0.00777236,-0.742189
0.0283868,0.00411226,-0.00774741,-0.736351
0.0283862,0.0041121,-0.00771502,-0.729206
0.0283859,0.00411201,-0.00767534,-0.720784
0.0283859,0.00411202,-0.0076286,-0.711221
0.0283858,0.00411198,-0.00757462,-0.700796
0.0283855,0.00411191,-0.00751332,-0.689343
0.0283854,0.00411187,-0.00744478,-0.676928
0.0283853,0.00411186,-0.00736878,-0.663497
0.0283851,0.00411179,-0.00728894,-0.649178
0.0283849,0.00411173,-0.00721699,-0.634849
0.0283844,0.00411159,-0.00715386,-0.620774
0.0283835,0.00411134,-0.00709955,-0.607008
0.0283823,0.00411101,-0.00705405,-0.593673
0.028381,0.00411063,-0.00701736,-0.580933
0.0283794,0.00411018,-0.00698945,-0.568999
0.0283776,0.00410967,-0.00697029,-0.557968
0.0283756,0.00410911,-0.00695986,-0.547993
0.0283735,0.00410851,-0.00695809,-0.539201
0.0283713,0.00410789,-0.00696495,-0.531738
0.028369,0.00410723,-0.00698052,-0.525918
0.0283667,0.00410659,-0.00700456,-0.521593
0.0283645,0.00410597,-0.00703691,-0.518684
0.0283621,0.00410528,-0.00707766,-0.517444
0.0283598,0.00410466,-0.00712652,-0.517695
0.028358,0.00410414,-0.00718335,-0.519384
0.0283557,0.00410349,-0.00724816,-0.522765
0.0283541,0.00410304,-0.00732071,-0.527563
0.0283521,0.00410247,-0.00740096,-0.533813
0.0283498,0.00410181,-0.0074888,-0.541356
0.0283478,0.00410126,-0.00758406,-0.55016
0.0283468,0.00410099,-0.00768665,-0.560116
0.0283456,0.00410064,-0.00778907,-0.57104
0.0283446,0.00410035,-0.00788459,-0.58206
0.0283433,0.00409998,-0.00797318,-0.593095
0.0283425,0.00409975,-0.00805463,-0.603971
0.0283415,0.0040995,-0.00812897,-0.614724
0.0283411,0.00409937,-0.00819598,-0.625343
0.0283408,0.00409929,-0.00825558,-0.635682
0.0283407,0.00409926,-0.00830765,-0.645638
0.0283408,0.00409929,-0.0083521,-0.655122
0.0283411,0.00409937,-0.00838884,-0.664052
0.0283415,0.00409949,-0.0084178,-0.672316
0.0283422,0.00409968,-0.0084389,-0.679778
0.028343,0.00409992,-0.0084521,-0.686383
0.028344,0.00410019,-0.00845739,-0.692076
0.0283451,0.0041005,-0.00845472,-0.69679
0.0283464,0.00410087,-0.00844409,-0.700493
0.0283478,0.00410127,-0.00842551,-0.703158
0.0283494,0.00410172,-0.00839899,-0.704821
0.0283512,0.00410222,-0.00836455,-0.705579
0.0283531,0.00410276,-0.00832223,-0.705446
0.0283551,0.00410333,-0.00827208,-0.704441
0.0283575,0.00410399,-0.00821398,-0.70265
0.0283602,0.00410475,-0.0081486,-0.699895
0.0283623,0.00410536,-0.0080832,-0.696734
0.0283641,0.00410586,-0.0080196,-0.693351
0.0283655,0.00410625,-0.00795799,-0.689606
0.0283669,0.00410664,-0.0078984,-0.685465
0.0283682,0.00410703,-0.00784081,-0.681243
0.0283694,0.00410737,-0.00778532,-0.676907
0.0283705,0.00410766,-0.00773199,-0.672495
0.0283713,0.0041079,-0.00768092,-0.668033
0.028372,0.00410808,-0.00763222,-0.663563
0.0283724,0.00410821,-0.00758593,-0.659144
0.0283727,0.00410829,-0.00754216,-0.654816
0.0283728,0.00410832,-0.007501,-0.650619
0.0283727,0.00410829,-0.00746254,-0.646609
0.0283725,0.00410822,-0.00742685,-0.642844
0.028372,0.0041081,-0.00739399,-0.639381
0.0283715,0.00410794,-0.00736404,-0.636269
0.0283708,0.00410775,-0.00733704,-0.633555
0.02837,0.00410751,-0.00731305,-0.63127
0.028369,0.00410724,-0.0072921,-0.629426
0.0283679,0.00410694,-0.00727422,-0.628019
0.0283668,0.00410662,-0.00725944,-0.627047
0.0283656,0.00410627,-0.00724777,-0.626471
0.0283643,0.00410591,-0.00723823,-0.626361
0.0283631,0.00410557,-0.00722811,-0.626465
0.0283619,0.00410525,-0.00721724,-0.626779
0.0283608,0.00410494,-0.00720562,-0.627255
0.0283599,0.00410467,-0.00719326,-0.627816
0.0283591,0.00410444,-0.00718019,-0.628434
0.0283584,0.00410425,-0.00716637,-0.62905
0.0283579,0.00410411,-0.00715181,-0.629631
0.0283575,0.00410398,-0.00713635,-0.63011
0.0283572,0.00410392,-0.00712012,-0.630465
0.0283572,0.00410391,-0.00710304,-0.630656
0.0283573,0.00410393,-0.00708503,-0.630655
0.0283575,0.004104,-0.00706607,-0.630363
0.0283579,0.00410411,-0.00704617,-0.629887
0.0283585,0.00410429,-0.00702532,-0.629057
0.0283594,0.00410452,-0.00700349,-0.62786
0.0283604,0.00410481,-0.00698066,-0.626274
0.0283616,0.00410515,-0.00695679,-0.624353
0.028363,0.00410556,-0.00693188,-0.621965
0.0283647,0.00410602,-0.0069059,-0.619135
0.0283665,0.00410653,-0.0068788,-0.615891
0.0283685,0.0041071,-0.00685057,-0.61225
0.0283707,0.00410772,-0.00682117,-0.608295
0.0283729,0.00410834,-0.00679207,-0.604277
0.0283755,0.00410907,-0.00676432,-0.599715
0.0283779,0.00410976,-0.00673787,-0.595383
0.0283803,0.00411043,-0.00671266,-0.591206
0.028383,0.00411118,-0.00668871,-0.58672
0.028386,0.00411204,-0.00666603,-0.581875
0.0283888,0.00411283,-0.00664456,-0.577389
0.0283916,0.00411362,-0.00662427,-0.573065
0.0283942,0.00411437,-0.00660511,-0.56902
0.028397,0.00411516,-0.00658705,-0.565024
0.0283997,0.0041159,-0.00657007,-0.561404
0.0284024,0.00411667,-0.00655416,-0.557961
0.0284047,0.00411733,-0.00653923,-0.555243
0.0284072,0.00411803,-0.00652535,-0.552693
0.0284102,0.0041189,-0.00651261,-0.550006
0.0284129,0.00411966,-0.00650093,-0.548074
0.0284154,0.00412035,-0.0064903,-0.546441
0.0284177,0.00412102,-0.00648069,-0.545278
0.02842,0.00412166,-0.00647209,-0.544525
0.0284222,0.00412228,-0.00646451,-0.544154
0.0284243,0.00412287,-0.00645797,-0.544159
0.0284262,0.00412342,-0.00645246,-0.544524
0.0284281,0.00412396,-0.00644726,-0.545209
0.0284299,0.00412447,-0.00643829,-0.546022
0.0284317,0.00412497,-0.00642494,-0.546905
0.0284335,0.00412548,-0.00640725,-0.54788
0.0284353,0.004126,-0.00638526,-0.548864
0.0284366,0.00412637,-0.00635895,-0.54982
0.0284383,0.00412685,-0.00632841,-0.550705
0.0284395,0.00412719,-0.00629361,-0.551467
0.0284411,0.00412763,-0.00625466,-0.552145
0.0284421,0.00412794,-0.00621152,-0.55266
0.0284435,0.00412831,-0.00616429,-0.553001
0.0284444,0.00412857,-0.00611295,-0.55311
0.0284454,0.00412887,-0.00605759,-0.552994
0.0284461,0.00412906,-0.0059982,-0.552596
0.028447,0.0041293,-0.00593487,-0.551964
0.0284474,0.00412944,-0.0058676,-0.551025
0.028448,0.00412961,-0.00579647,-0.549777
0.0284483,0.00412969,-0.00572146,-0.548229
0.0284486,0.00412978,-0.00564266,-0.546323
0.0284486,0.00412977,-0.00556006,-0.54399
0.0284486,0.00412976,-0.00547371,-0.541199
0.0284484,0.00412972,-0.00538363,-0.537918
0.0284482,0.00412965,-0.00528986,-0.534138
0.0284477,0.00412951,-0.00519659,-0.529883
0.0284472,0.00412936,-0.00510898,-0.525501
