lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.028333,0.00409708,-0.00233647,-0.171986
0.0283309,0.00409649,-0.00234793,-0.167183
0.0283288,0.0040959,-0.00235936,-0.162568
0.0283267,0.00409532,-0.00237068,-0.158249
0.0283247,0.00409476,-0.00238191,-0.154293
0.0283228,0.00409422,-0.00239299,-0.150663
0.028321,0.00409372,-0.0024038,-0.147402
0.0283193,0.00409323,-0.00241443,-0.144455
0.0283177,0.00409277,-0.00242491,-0.141876
0.0283161,0.00409233,-0.00243529,-0.139768
0.0283148,0.00409195,-0.00244548,-0.138265
0.0283136,0.00409162,-0.00245536,-0.137346
0.0283126,0.00409134,-0.00246492,-0.136936
0.0283117,0.00409109,-0.00247428,-0.137208
0.0283111,0.00409091,-0.00248335,-0.138156
0.0283107,0.0040908,-0.00249202,-0.139607
0.0283104,0.00409072,-0.00250028,-0.141537
0.0283103,0.00409069,-0.00250808,-0.143935
0.0283103,0.0040907,-0.00251542,-0.146762
0.0283105,0.00409075,-0.00252225,-0.149951
0.0283108,0.00409084,-0.00252852,-0.153424
0.0283113,0.00409097,-0.00253416,-0.157111
0.0283118,0.00409112,-0.0025391,-0.160934
0.0283124,0.00409128,-0.00254334,-0.164906
0.0283131,0.00409147,-0.00254685,-0.169051
0.0283138,0.00409167,-0.00254957,-0.173346
0.0283145,0.00409188,-0.00255149,-0.17777
0.0283153,0.00409211,-0.00255256,-0.182293
0.0283161,0.00409234,-0.00255271,-0.186826
0.028317,0.00409257,-0.00255192,-0.19135
0.0283178,0.00409281,-0.00255014,-0.195814
0.0283186,0.00409304,-0.00254734,-0.200086
0.0283194,0.00409327,-0.00254344,-0.204105
0.0283202,0.00409348,-0.00253842,-0.207763
0.0283209,0.00409368,-0.00253226,-0.21099
0.0283215,0.00409385,-0.00252493,-0.213738
0.028322,0.004094,-0.00251643,-0.215997
0.0283225,0.00409412,-0.0025068,-0.217767
0.0283228,0.00409421,-0.00249596,-0.219061
0.028323,0.00409428,-0.00248313,-0.219839
0.0283232,0.00409432,-0.0024679,-0.220019
0.0283232,0.00409433,-0.00245027,-0.219542
0.0283231,0.0040943,-0.00243024,-0.218358
0.0283229,0.00409423,-0.00240781,-0.216417
0.0283225,0.00409412,-0.00238299,-0.213682
0.0283219,0.00409396,-0.0023558,-0.210122
0.0283211,0.00409374,-0.00232624,-0.205722
0.0283202,0.00409347,-0.00229432,-0.200469
0.028319,0.00409314,-0.00226008,-0.194393
0.0283176,0.00409275,-0.00222352,-0.187533
0.028316,0.0040923,-0.00218466,-0.179927
0.0283141,0.00409177,-0.00214352,-0.171653
0.028312,0.00409117,-0.00210013,-0.162767
0.0283096,0.00409049,-0.00205451,-0.153308
0.0283068,0.00408972,-0.00200668,-0.143328
0.0283038,0.00408886,-0.00195667,-0.132906
0.0283004,0.0040879,-0.00190452,-0.12211
0.0282966,0.00408683,-0.00185024,-0.11103
0.0282923,0.00408563,-0.00179389,-0.0997421
0.0282876,0.0040843,-0.00173548,-0.0883463
0.0282822,0.00408279,-0.00167507,-0.077005
0.0282762,0.0040811,-0.00161411,-0.0659997
0.0282694,0.00407918,-0.00155754,-0.0559043
0.0282616,0.004077,-0.00150585,-0.047651
0.0282513,0.00407411,-0.0014591,-0.0456581
0.0282389,0.00407062,-0.00141724,-0.0451347
0.0282248,0.00406668,-0.00138027,-0.0445794
0.0282094,0.00406236,-0.00134816,-0.0439308
0.0281931,0.00405779,-0.00132092,-0.043426
0.0281763,0.00405308,-0.00129858,-0.0430175
0.0281592,0.00404831,-0.00128113,-0.0426924
0.0281422,0.00404354,-0.00126856,-0.0424615
0.0281254,0.00403885,-0.00126088,-0.0423506
0.028109,0.00403429,-0.00125807,-0.0423768
0.0280934,0.00402993,-0.00126013,-0.0425648
0.0280786,0.0040258,-0.00126708,-0.0429224
0.0280648,0.00402195,-0.00127889,-0.0433963
0.0280521,0.00401842,-0.00129559,-0.0439752
0.0280407,0.00401526,-0.00131721,-0.0446994
0.0280307,0.00401248,-0.00134372,-0.0455437
0.0280222,0.00401011,-0.00137512,-0.0465098
0.0280152,0.00400816,-0.00141139,-0.0475811
0.0280096,0.00400661,-0.00145252,-0.0487475
0.0280058,0.00400554,-0.00149851,-0.0500055
0.0280037,0.00400496,-0.00154644,-0.0513518
0.0280033,0.00400487,-0.00159446,-0.052787
0.0280047,0.00400526,-0.00164256,-0.0543051
0.0280079,0.00400614,-0.00169076,-0.0559017
0.0280128,0.00400749,-0.00173906,-0.0575739
0.0280194,0.00400933,-0.00178746,-0.0593118
0.0280278,0.00401166,-0.00183598,-0.0611184
0.0280379,0.00401447,-0.00188462,-0.062998
0.0280498,0.00401779,-0.00193337,-0.064943
0.0280636,0.00402162,-0.00198226,-0.0669531
0.0280792,0.00402597,-0.00203127,-0.0690335
0.0280968,0.00403087,-0.0020804,-0.0712072
0.0281164,0.00403633,-0.00212966,-0.0734481
0.0281381,0.0040424,-0.00217903,-0.0757742
0.028162,0.00404909,-0.00222852,-0.0781639
0.0281884,0.00405646,-0.00227811,-0.0806291
0.0282172,0.00406455,-0.00232778,-0.0831757
0.0282484,0.0040733,-0.00237754,-0.094583
0.0282726,0.00408009,-0.00242733,-0.13224
0.0282886,0.00408459,-0.00247704,-0.169425
0.0282992,0.00408758,-0.00252653,-0.200019
0.028307,0.00408977,-0.00257571,-0.226408
0.0283132,0.00409151,-0.00262449,-0.249997
0.0283185,0.004093,-0.00267278,-0.271985
0.0283227,0.00409419,-0.00272046,-0.291155
0.0283264,0.00409521,-0.00276747,-0.308899
0.0283293,0.00409605,-0.00281375,-0.324821
0.0283317,0.00409672,-0.00285907,-0.337922
0.028334,0.00409736,-0.00290352,-0.350185
0.0283359,0.00409792,-0.00294714,-0.361328
0.0283378,0.00409844,-0.00298991,-0.371462
0.0283396,0.00409894,-0.00303189,-0.380817
0.0283408,0.00409927,-0.00307304,-0.388217
0.0283419,0.0040996,-0.00311337,-0.394635
0.028343,0.00409991,-0.00315289,-0.400238
0.028344,0.00410018,-0.00319159,-0.404386
0.0283448,0.00410042,-0.00322954,-0.407708
0.0283457,0.00410066,-0.00326678,-0.410253
0.0283462,0.0041008,-0.0033032,-0.410454
0.0283465,0.00410089,-0.00333898,-0.410155
0.0283467,0.00410095,-0.00337414,-0.409159
0.0283467,0.00410096,-0.0034088,-0.408541
0.0283467,0.00410095,-0.00344295,-0.407288
0.0283466,0.00410091,-0.00347658,-0.405206
0.0283462,0.00410082,-0.00350972,-0.402294
0.0283457,0.00410068,-0.00354044,-0.398587
0.0283451,0.0041005,-0.00356704,-0.394061
0.0283444,0.0041003,-0.00358955,-0.388753
0.0283435,0.00410006,-0.00360803,-0.382725
0.0283425,0.00409976,-0.00362247,-0.37561
0.0283413,0.00409942,-0.00363293,-0.367885
0.0283399,0.00409903,-0.00363942,-0.359229
0.0283384,0.0040986,-0.003642,-0.34996
0.0283366,0.00409811,-0.00364068,-0.339951
0.0283347,0.00409757,-0.0036355,-0.329193
0.0283326,0.00409699,-0.0036265,-0.318022
0.0283303,0.00409633,-0.0036137,-0.306067
0.0283278,0.00409563,-0.00359713,-0.293604
0.0283251,0.00409486,-0.00357685,-0.280669
0.0283222,0.00409403,-0.00355287,-0.267177
0.028319,0.00409314,-0.00352524,-0.253259
0.0283156,0.00409218,-0.00349399,-0.238987
0.0283119,0.00409115,-0.00345915,-0.224218
0.028308,0.00409004,-0.00342076,-0.209162
0.0283038,0.00408886,-0.00337886,-0.193893
0.0282993,0.00408761,-0.00333348,-0.178445
0.0282946,0.00408627,-0.00328467,-0.162856
0.0282895,0.00408485,-0.00323308,-0.147182
0.0282842,0.00408336,-0.00318287,-0.131811
0.0282787,0.00408181,-0.00313489,-0.117113
0.0282732,0.00408025,-0.00308933,-0.10358
0.0282672,0.00407858,-0.00304603,-0.0904325
0.028261,0.00407682,-0.00300494,-0.0780761
0.0282544,0.00407497,-0.00296611,-0.0667443
0.0282475,0.00407304,-0.00292963,-0.0569095
0.0282401,0.00407097,-0.00289551,-0.049158
0.0282318,0.00406862,-0.00286379,-0.0475
0.0282209,0.00406558,-0.00283449,-0.0486788
0.0282087,0.00406215,-0.00280777,-0.0498654
0.0281957,0.00405851,-0.00278367,-0.0511804
0.0281826,0.00405484,-0.00276184,-0.0525183
0.0281696,0.0040512,-0.00274224,-0.0539122
0.0281568,0.00404763,-0.00272486,-0.0553629
0.0281445,0.00404419,-0.00270967,-0.0568594
0.0281324,0.00404082,-0.00269626,-0.0584934
0.0281207,0.00403756,-0.00268489,-0.0599981
0.0281099,0.00403452,-0.00267559,-0.0613978
0.0281001,0.00403179,-0.00266827,-0.0627774
0.0280912,0.00402932,-0.00266281,-0.0641517
0.0280837,0.00402722,-0.00265921,-0.0652822
0.0280773,0.00402544,-0.00265821,-0.0663522
0.0280721,0.00402398,-0.00266082,-0.0674067
0.0280677,0.00402278,-0.00266696,-0.0685015
0.0280646,0.00402192,-0.00267657,-0.0693382
0.0280629,0.00402144,-0.00268963,-0.0700207
0.028063,0.00402146,-0.00270596,-0.0705545
0.0280649,0.00402199,-0.00272549,-0.0709782
0.0280686,0.00402302,-0.00274812,-0.0713451
0.0280739,0.0040245,-0.00277389,-0.0716565
0.0280813,0.00402656,-0.00280258,-0.0718016
0.0280906,0.00402914,-0.00283428,-0.0719288
0.0281023,0.0040324,-0.00286872,-0.0719226
0.0281168,0.00403645,-0.00290569,-0.0718419
0.0281338,0.00404121,-0.00294535,-0.0717815
0.0281536,0.00404673,-0.00298766,-0.0717093
0.0281759,0.00405297,-0.0030329,-0.0716572
0.0282011,0.00406003,-0.00308086,-0.0716559
0.0282284,0.00406768,-0.00313142,-0.0705982
0.0282539,0.00407483,-0.00318452,-0.103438
0.0282732,0.00408027,-0.00324007,-0.142086
0.0282869,0.0040841,-0.003298,-0.177261
0.0282965,0.0040868,-0.00335826,-0.206842
0.0283039,0.00408889,-0.00342027,-0.232655
0.0283095,0.00409047,-0.00348007,-0.254916
0.0283142,0.00409179,-0.00353672,-0.275157
0.0283182,0.00409292,-0.00359016,-0.294016
0.0283219,0.00409395,-0.00364072,-0.312512
0.028325,0.00409483,-0.00368828,-0.329895
0.0283276,0.00409558,-0.00373287,-0.346021
0.0283299,0.00409621,-0.00377456,-0.360788
0.0283315,0.00409667,-0.00381311,-0.373067
0.028333,0.00409708,-0.0038489,-0.384302
0.0283341,0.0040974,-0.00388206,-0.394093
0.0283352,0.0040977,-0.00391285,-0.403491
0.028336,0.00409794,-0.00394135,-0.411844
0.0283366,0.00409811,-0.00396756,-0.418843
0.028337,0.00409821,-0.00399151,-0.424308
0.0283372,0.00409826,-0.00401331,-0.428356
0.0283372,0.00409826,-0.00403308,-0.43109
0.028337,0.00409822,-0.00405094,-0.4325
0.0283366,0.00409811,-0.00406699,-0.43191
0.0283361,0.00409797,-0.00408142,-0.4303
0.0283355,0.0040978,-0.00409429,-0.427704
0.0283349,0.00409761,-0.00410569,-0.424315
0.0283341,0.00409739,-0.00411569,-0.420197
0.0283333,0.00409716,-0.00412441,-0.415634
0.0283323,0.00409689,-0.00413213,-0.410319
0.0283312,0.00409659,-0.00413896,-0.404181
0.02833,0.00409625,-0.00414518,-0.397191
0.0283287,0.00409589,-0.00415063,-0.389938
0.0283274,0.0040955,-0.00415527,-0.382584
0.0283259,0.0040951,-0.00415913,-0.374967
0.0283244,0.00409467,-0.00416231,-0.367039
0.0283228,0.00409422,-0.00416485,-0.358854
0.0283212,0.00409376,-0.00416676,-0.350484
0.0283195,0.00409327,-0.00416806,-0.342044
0.0283177,0.00409277,-0.00416875,-0.333566
0.0283158,0.00409225,-0.00416883,-0.325184
0.028314,0.00409173,-0.00416829,-0.317022
0.0283121,0.0040912,-0.00416713,-0.309182
0.0283102,0.00409067,-0.00416534,-0.301741
0.0283083,0.00409013,-0.00416283,-0.294677
0.0283065,0.00408961,-0.00415963,-0.288066
0.0283047,0.00408911,-0.00415572,-0.281955
0.0283029,0.00408861,-0.00415098,-0.276255
0.0283011,0.00408811,-0.00414534,-0.270952
0.0282994,0.00408762,-0.00413873,-0.266056
0.0282977,0.00408715,-0.00413115,-0.261543
0.028296,0.00408667,-0.004123,-0.257225
0.0282944,0.00408622,-0.00411443,-0.253251
0.0282929,0.00408579,-0.0041054,-0.249554
0.0282914,0.00408537,-0.00409586,-0.246106
0.02829,0.00408497,-0.00408578,-0.242846
0.0282886,0.00408459,-0.0040751,-0.239765
0.0282873,0.00408423,-0.00406377,-0.236793
0.0282861,0.00408388,-0.00405176,-0.233917
0.0282849,0.00408355,-0.00403902,-0.231119
0.0282838,0.00408323,-0.00402553,-0.22842
0.0282827,0.00408293,-0.00401124,-0.225689
0.0282817,0.00408265,-0.00399613,-0.22292
0.0282807,0.00408237,-0.00398017,-0.219991
0.0282798,0.00408212,-0.00396335,-0.216891
0.0282789,0.00408187,-0.00394565,-0.213559
0.0282781,0.00408163,-0.00392703,-0.20999
0.0282773,0.0040814,-0.0039075,-0.206185
0.0282765,0.00408118,-0.00388703,-0.202149
0.0282757,0.00408097,-0.00386561,-0.197872
0.028275,0.00408075,-0.00384323,-0.193429
0.0282746,0.00408064,-0.0038198,-0.189522
0.0282739,0.00408047,-0.00379539,-0.185166
0.0282734,0.00408032,-0.00377061,-0.180926
0.0282727,0.00408011,-0.00374688,-0.176367
0.0282721,0.00407995,-0.00372422,-0.172032
0.0282717,0.00407984,-0.0037026,-0.168035
0.0282714,0.00407975,-0.003682,-0.164335
0.0282713,0.00407973,-0.00366238,-0.161169
0.0282714,0.00407975,-0.00364372,-0.158538
0.0282715,0.00407979,-0.00362603,-0.156236
0.0282718,0.00407986,-0.00360936,-0.154258
0.0282723,0.00408,-0.00359363,-0.152983
0.0282731,0.00408023,-0.00357872,-0.152796
0.0282741,0.00408051,-0.00356469,-0.153272
0.0282753,0.00408085,-0.0035515,-0.154629
0.0282767,0.00408125,-0.00353922,-0.156607
0.0282784,0.00408172,-0.00352779,-0.159441
0.0282803,0.00408226,-0.00351713,-0.163271
0.0282825,0.00408287,-0.00350723,-0.168123
0.028285,0.00408356,-0.00349803,-0.173971
0.0282877,0.00408433,-0.00348951,-0.180839
0.0282907,0.00408517,-0.00348161,-0.188593
0.0282938,0.00408605,-0.00347433,-0.197082
0.0282971,0.00408697,-0.0034676,-0.206284
0.0283006,0.00408797,-0.00346132,-0.216098
0.0283042,0.00408897,-0.00345242,-0.226223
0.0283078,0.00408998,-0.00343972,-0.23656
0.0283114,0.004091,-0.00342321,-0.247027
0.028315,0.004092,-0.00340282,-0.257619
0.0283185,0.004093,-0.00337851,-0.268334
0.0283221,0.00409401,-0.00335045,-0.278673
0.0283255,0.00409497,-0.00331861,-0.28877
0.0283288,0.0040959,-0.00328288,-0.29867
0.028332,0.00409679,-0.00324325,-0.308416
0.028335,0.00409765,-0.00319995,-0.317338
0.0283379,0.00409846,-0.00315295,-0.325679
0.0283405,0.00409921,-0.00310227,-0.333419
0.028343,0.00409989,-0.00304806,-0.340188
0.0283452,0.00410053,-0.00299027,-0.346351
0.0283472,0.0041011,-0.00292891,-0.35183
0.0283491,0.00410162,-0.00286401,-0.356506
0.0283506,0.00410206,-0.00279563,-0.360262
0.028352,0.00410243,-0.00272383,-0.362982
0.028353,0.00410272,-0.00264864,-0.364639
0.0283537,0.00410293,-0.00257014,-0.365177
0.0283542,0.00410305,-0.00248838,-0.364608
0.0283543,0.00410309,-0.0024034,-0.362891
0.0283542,0.00410306,-0.00231556,-0.360253
0.0283539,0.00410299,-0.00222555,-0.356751
0.0283529,0.00410269,-0.00213347,-0.351237
0.0283513,0.00410225,-0.00203938,-0.343919
0.0283496,0.00410177,-0.00194332,-0.335526
0.0283476,0.0041012,-0.00184534,-0.32595
0.0283451,0.00410051,-0.00174549,-0.31507
0.0283424,0.00409973,-0.00164387,-0.30322
0.028339,0.00409879,-0.00154053,-0.290118
0.0283351,0.00409768,-0.00143548,-0.275642
0.0283308,0.00409646,-0.0013288,-0.260653
0.028326,0.00409512,-0.00122055,-0.245298
0.0283208,0.00409366,-0.00111077,-0.229726
0.0283152,0.00409207,-0.000999505,-0.213973
0.0283091,0.00409035,-0.000886781,-0.197805
0.0283024,0.00408848,-0.000772645,-0.181116
0.0282952,0.00408645,-0.000657146,-0.163609
0.0282875,0.00408428,-0.000540419,-0.145617
0.0282789,0.00408185,-0.000422491,-0.126571
0.0282691,0.00407912,-0.000303436,-0.107098
0.028258,0.00407599,-0.000183398,-0.0880292
0.0282444,0.00407217,-6.23E-05,-0.0727822
0.0282259,0.00406697,5.97E-05,-0.0755905
0.0282029,0.00406053,0.00017816,-0.0778996
0.0281765,0.00405314,0.000291397,-0.080411
0.0281474,0.00404499,0.000399355,-0.0828898
0.028116,0.00403623,0.000502001,-0.085235
0.0280827,0.00402695,0.000599284,-0.0873948
0.0280477,0.00401719,0.000690996,-0.0892026
0.0280112,0.00400707,0.000777398,-0.0906153
0.0279737,0.00399665,0.000858524,-0.0917748
0.027935,0.00398593,0.000934244,-0.0927874
0.0278953,0.00397494,0.00100447,-0.0935924
0.0278545,0.00396368,0.00106917,-0.0941868
0.0278129,0.00395221,0.00112846,-0.0945399
0.0277704,0.0039405,0.00118227,-0.094646
0.0277271,0.0039286,0.00123073,-0.0945333
0.0276831,0.00391654,0.00127406,-0.0941821
0.0276384,0.00390429,0.00131221,-0.0936331
0.0275928,0.00389184,0.00134516,-0.092847
0.0275464,0.00387918,0.00137298,-0.091863
0.0274992,0.00386632,0.00139574,-0.0907049
0.0274512,0.00385328,0.0014135,-0.0893937
0.0274023,0.00384001,0.00142625,-0.0878857
0.0273529,0.00382662,0.00143433,-0.0862462
0.0273028,0.00381311,0.00143815,-0.0844827
0.0272522,0.00379946,0.00143875,-0.0825505
0.027201,0.00378568,0.00143631,-0.0804244
0.0271492,0.00377177,0.00143095,-0.0780647
0.0270969,0.00375777,0.00142282,-0.0755028
0.0270442,0.00374369,0.00141204,-0.072739
0.0269911,0.00372952,0.00139867,-0.0697641
0.0269375,0.00371527,0.00138281,-0.0665653
0.0268836,0.00370097,0.00136456,-0.0631972
0.0268295,0.00368662,0.00134402,-0.0596532
0.0267751,0.00367225,0.00132127,-0.0559762
0.0267206,0.00365788,0.00129638,-0.0522032
0.0266661,0.00364354,0.00126942,-0.0483716
0.0266117,0.00362926,0.00124044,-0.044511
0.0265576,0.00361508,0.00120951,-0.0406612
0.0265038,0.00360102,0.00117667,-0.036861
0.0264504,0.00358712,0.00114196,-0.033171
0.0263977,0.0035734,0.0011054,-0.02959
0.0263457,0.0035599,0.00106702,-0.0261054
0.0262945,0.00354663,0.00102683,-0.0227316
0.0262441,0.00353362,0.000984834,-0.0194404
0.0261947,0.00352089,0.000941016,-0.0162832
0.0261464,0.00350846,0.000895368,-0.0133057
0.0260993,0.00349635,0.000849607,-0.0105123
0.0260532,0.00348454,0.000805208,-0.00791548
0.0260082,0.00347305,0.000762139,-0.00559745
0.0259645,0.00346188,0.000720363,-0.00357418
0.025922,0.00345106,0.000679842,-0.00182856
0.0258808,0.00344057,0.000640536,-0.000435235
0.0258409,0.00343042,0.000602405,0.000577744
0.0258021,0.0034206,0.000565412,0.00133975
0.0257645,0.00341109,0.000529518,0.00191349
0.0257281,0.00340189,0.000494688,0.00227563
0.0256928,0.00339297,0.000460889,0.00253787
0.0256585,0.00338434,0.000428087,0.00272016
0.0256252,0.00337598,0.000396253,0.00284919
0.025593,0.00336789,0.000365356,0.00285918
0.0255619,0.00336008,0.000335379,0.0027253
0.0255318,0.00335255,0.000306301,0.00242792
0.0255026,0.00334523,0.000278048,0.00199583
0.0254743,0.00333817,0.00025062,0.00147413
0.0254469,0.00333133,0.000224001,0.000849767
0.0254203,0.00332471,0.000198172,0.000202696
0.0253945,0.00331827,0.00017311,-0.000448334
0.0253694,0.00331203,0.000148803,-0.00102739
0.0253451,0.00330599,0.000125674,-0.0014739
0.0253208,0.00329998,0.000106596,-0.0019264
0.025297,0.00329408,9.21E-05,-0.00237926
0.0252738,0.00328833,8.22E-05,-0.00268481
0.025251,0.00328269,7.68E-05,-0.00292076
0.0252286,0.00327714,7.59E-05,-0.00308317
0.0252059,0.00327156,7.96E-05,-0.00329735
0.0251835,0.00326602,8.77E-05,-0.00343528
0.0251611,0.00326051,0.000100312,-0.00352348
0.0251387,0.00325499,0.000117355,-0.00356269
0.0251161,0.00324944,0.000138807,-0.00353691
0.0250932,0.00324382,0.000164641,-0.00345935
0.02507,0.00323811,0.000194824,-0.00330817
0.0250462,0.00323227,0.000229324,-0.00307255
0.0250217,0.00322629,0.000268109,-0.00273569
0.0249965,0.00322011,0.000311147,-0.00231349
0.0249703,0.00321371,0.000358397,-0.00182613
0.024943,0.00320706,0.000409803,-0.00128844
0.0249148,0.00320018,0.000465388,-0.000602212
0.0248853,0.003193,0.000525098,0.000156571
0.0248544,0.00318549,0.000588898,0.00100786
0.0248217,0.00317756,0.000656679,0.00186465
0.024788,0.00316938,0.000728511,0.00282624
0.0247522,0.00316071,0.000800352,0.00364908
0.0247148,0.00315169,0.000866947,0.00453558
0.024676,0.00314234,0.000928317,0.00542626
0.0246348,0.0031324,0.00098429,0.00617773
0.0245919,0.00312209,0.00103492,0.00700107
0.0245471,0.00311136,0.00108019,0.00778278
0.0245005,0.0031002,0.00112008,0.00861957
0.0244519,0.0030886,0.00115458,0.00948858
0.0244016,0.00307662,0.0011837,0.0103196
0.0243496,0.00306426,0.00120749,0.0111318
0.0242958,0.0030515,0.00122589,0.0118868
0.0242403,0.00303837,0.00123887,0.0126022
0.0241831,0.00302487,0.00124642,0.0132375
0.0241242,0.00301101,0.00124854,0.0138897
0.0240637,0.00299682,0.00124526,0.0145463
0.0240016,0.0029823,0.00123656,0.0152121
0.0239381,0.00296748,0.00122245,0.0159156
0.0238731,0.00295235,0.0012029,0.0167497
0.0238061,0.00293683,0.00117807,0.017648
0.023738,0.00292109,0.00114795,0.0186483
0.0236688,0.00290513,0.00111254,0.0197696
0.0235981,0.00288889,0.00107188,0.0210222
0.0235263,0.00287247,0.00102658,0.022371
0.0234531,0.00285577,0.000982835,0.0238248
0.0233793,0.00283898,0.00094233,0.0253621
0.0233045,0.00282206,0.000905102,0.0270241
0.0232288,0.00280495,0.000871209,0.028775
0.0231521,0.00278771,0.000840681,0.030597
0.0230745,0.00277032,0.000813568,0.0324848
0.0229959,0.00275278,0.000789916,0.034435
0.0229164,0.00273509,0.000769764,0.0364371
0.0228359,0.00271727,0.000753151,0.0384818
0.0227545,0.00269931,0.000740109,0.040575
0.0226724,0.00268126,0.000730698,0.0426939
0.022589,0.00266301,0.000724949,0.0447977
0.0225042,0.00264453,0.000722839,0.0468608
0.0224186,0.00262596,0.000724416,0.048932
0.022332,0.00260723,0.000729703,0.0509556
0.0222443,0.00258836,0.000738731,0.0529416
0.0221555,0.00256934,0.00075154,0.0548688
0.0220655,0.00255013,0.000768097,0.0567257
0.0219742,0.00253075,0.000788406,0.0585448
0.0218815,0.00251116,0.000812432,0.0603248
0.0217872,0.00249132,0.000840199,0.0620241
0.0216913,0.00247125,0.000871718,0.0636557
0.0215938,0.00245093,0.000904886,0.065163
0.0214943,0.00243033,0.000935867,0.0666267
0.0213929,0.00240941,0.00096457,0.0680637
0.0212894,0.00238819,0.000990982,0.0694157
0.0211839,0.00236666,0.00101509,0.0707235
