lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.0177138,0.00172432,-0.00160652,0.0246697
0.0177501,0.00173038,-0.00154301,0.0261505
0.0177829,0.00173587,-0.00147745,0.0277157
0.0178118,0.00174072,-0.00140984,0.0293654
0.0178367,0.0017449,-0.00134136,0.0310098
0.0178577,0.00174844,-0.00127702,0.0326484
0.0178751,0.00175137,-0.00121742,0.0342794
0.0178891,0.00175374,-0.00116257,0.0358324
0.0179001,0.00175559,-0.00111248,0.0373715
0.0179083,0.00175697,-0.00106717,0.0388403
0.0179139,0.00175792,-0.00102668,0.0402473
0.0179171,0.00175847,-0.000991025,0.0415566
0.0179182,0.00175864,-0.00096019,0.0427401
0.0179172,0.00175848,-0.000934162,0.043818
0.0179153,0.00175816,-0.00091295,0.0448017
0.0179124,0.00175766,-0.000896569,0.0457462
0.0179086,0.00175702,-0.000885038,0.0465765
0.0179042,0.00175628,-0.000878364,0.0472961
0.0178995,0.00175549,-0.000876554,0.0479012
0.0178948,0.00175469,-0.000879629,0.0483773
0.0178902,0.00175392,-0.000887562,0.0487367
0.0178862,0.00175325,-0.00090035,0.0489931
0.0178831,0.00175272,-0.000918004,0.0491279
0.0178811,0.00175238,-0.000940524,0.0491405
0.0178804,0.00175227,-0.000967909,0.0490287
0.0178814,0.00175244,-0.00100015,0.0488033
0.0178844,0.00175294,-0.00103724,0.0484607
0.0178894,0.00175379,-0.00107644,0.0480092
0.0178967,0.00175502,-0.00111565,0.0474414
0.0179062,0.00175662,-0.00115488,0.0467108
0.017918,0.00175861,-0.0011941,0.045925
0.017932,0.00176098,-0.00123333,0.0450399
0.0179483,0.00176375,-0.00127255,0.0440526
0.017967,0.00176691,-0.00131175,0.042976
0.017988,0.00177047,-0.00135093,0.0418268
0.0180113,0.00177443,-0.00139009,0.0406115
0.0180369,0.00177878,-0.00142921,0.0393379
0.0180647,0.00178353,-0.00146829,0.0380142
0.0180948,0.00178867,-0.00150731,0.0366473
0.0181272,0.0017942,-0.00154628,0.0352493
0.0181617,0.00180012,-0.00158518,0.033832
0.0181983,0.00180641,-0.001624,0.032406
0.0182369,0.00181306,-0.00166274,0.0309825
0.0182776,0.00182008,-0.00170137,0.029585
0.0183202,0.00182744,-0.0017399,0.0282164
0.0183645,0.00183513,-0.00177831,0.0268829
0.0184105,0.00184314,-0.0018166,0.0255875
0.0184582,0.00185146,-0.00185475,0.0243464
0.0185074,0.00186007,-0.00189276,0.0231663
0.0185579,0.00186892,-0.00193059,0.0220631
0.0186098,0.00187807,-0.00196815,0.0210142
0.0186631,0.00188747,-0.00200543,0.0200448
0.0187176,0.00189713,-0.0020424,0.0191729
0.0187732,0.00190701,-0.00207906,0.0182462
0.0188297,0.00191708,-0.00211539,0.0176093
0.018887,0.00192733,-0.00215139,0.0170541
0.0189451,0.00193775,-0.00218703,0.0166105
0.0190037,0.00194831,-0.00222229,0.0163101
0.0190629,0.00195901,-0.00225717,0.0161113
0.0191226,0.00196983,-0.00229166,0.0160281
0.0191827,0.00198076,-0.00232575,0.0160629
0.0192429,0.00199175,-0.00235941,0.0162422
0.019303,0.00200278,-0.00239264,0.0165433
0.0193636,0.00201392,-0.00242546,0.016955
0.0194249,0.00202523,-0.00245787,0.0174409
0.019486,0.00203654,-0.00248987,0.018032
0.019547,0.00204788,-0.00252143,0.0187397
0.019608,0.00205924,-0.00255255,0.019566
0.0196688,0.00207061,-0.00258322,0.0204927
0.0197292,0.00208195,-0.00261344,0.0215164
0.0197895,0.00209331,-0.00264321,0.0226359
0.0198496,0.00210468,-0.00267252,0.0238618
0.0199095,0.00211603,-0.00269955,0.0252131
0.0199687,0.00212729,-0.00272242,0.0266484
0.0200272,0.00213845,-0.00274114,0.0281058
0.0200848,0.00214949,-0.00275573,0.0296477
0.0201415,0.00216037,-0.00276617,0.0312681
0.020197,0.00217107,-0.00277248,0.0329582
0.0202513,0.00218156,-0.00277466,0.0346991
0.0203036,0.00219169,-0.0027727,0.0363792
0.0203542,0.00220154,-0.00276662,0.0381995
0.0204031,0.00221106,-0.00275642,0.0400498
0.0204502,0.00222026,-0.00274215,0.0419368
0.0204956,0.00222916,-0.00272381,0.0438371
0.0205402,0.00223793,-0.00270143,0.0457466
0.0205826,0.00224627,-0.00267502,0.0476283
0.0206229,0.00225422,-0.00264457,0.0494352
0.0206609,0.00226172,-0.0026101,0.0511883
0.0206966,0.00226879,-0.00257162,0.0528962
0.0207301,0.00227544,-0.00252914,0.0545388
0.0207613,0.00228164,-0.00248268,0.0561099
0.0207901,0.00228737,-0.00243226,0.0575961
0.0208163,0.0022926,-0.00237788,0.0590151
0.02084,0.00229733,-0.00231957,0.0603582
0.020861,0.00230154,-0.00225788,0.0616214
0.0208795,0.00230523,-0.00219696,0.0628091
0.0208952,0.00230837,-0.00213766,0.0638528
0.0209085,0.00231105,-0.00208002,0.064749
0.0209196,0.00231326,-0.00202405,0.0655335
0.0209285,0.00231505,-0.00196975,0.0662227
0.0209352,0.00231641,-0.00191716,0.0667861
0.0209398,0.00231733,-0.00186627,0.0671914
0.0209424,0.00231785,-0.0018171,0.067401
0.0209432,0.00231802,-0.00176966,0.0674994
0.0209424,0.00231785,-0.00172395,0.067503
0.02094,0.00231737,-0.00167998,0.0673489
0.0209362,0.00231659,-0.00163776,0.0670377
0.0209311,0.00231557,-0.00159728,0.0666195
0.0209245,0.00231424,-0.00155855,0.0660539
0.0209181,0.00231297,-0.00152163,0.0654079
0.0209095,0.00231125,-0.00148643,0.06462
0.0209033,0.00231001,-0.00145306,0.0637064
0.020893,0.00230794,-0.00142136,0.0627327
0.0208825,0.00230583,-0.00139137,0.0616488
0.0208715,0.00230362,-0.00136309,0.0605018
0.0208576,0.00230084,-0.00133646,0.0593089
0.0208453,0.0022984,-0.0013115,0.0579722
0.0208317,0.00229567,-0.00128909,0.0565338
0.0208187,0.00229308,-0.00127031,0.0551431
0.0208065,0.00229064,-0.00125515,0.0537257
0.0207945,0.00228825,-0.00124359,0.0523203
0.0207832,0.002286,-0.0012356,0.050886
0.0207727,0.00228392,-0.00123118,0.0494477
0.0207627,0.00228192,-0.0012303,0.048024
0.020754,0.0022802,-0.00123296,0.0465745
0.0207462,0.00227864,-0.00123912,0.0451531
0.0207401,0.00227742,-0.0012488,0.0437685
0.0207352,0.00227645,-0.00126196,0.0424314
0.0207318,0.00227577,-0.00127859,0.041127
0.0207299,0.00227539,-0.00129869,0.0398795
0.0207298,0.00227538,-0.00132225,0.0387261
0.0207316,0.00227574,-0.00134924,0.037692
0.020735,0.00227642,-0.00137966,0.0368046
0.02074,0.00227741,-0.00141352,0.0360985
0.0207466,0.00227871,-0.00145082,0.0355417
0.0207549,0.00228038,-0.00149157,0.0351721
0.0207651,0.0022824,-0.00153575,0.0350074
0.020777,0.00228478,-0.00158338,0.0350278
0.0207912,0.00228761,-0.00163446,0.035238
0.0208069,0.00229072,-0.00168841,0.0356407
0.0208242,0.00229417,-0.00174132,0.0362411
0.0208429,0.00229791,-0.00179243,0.0369828
0.020863,0.00230194,-0.00184176,0.0378689
0.0208841,0.00230616,-0.00188933,0.0388174
0.0209063,0.00231061,-0.00193515,0.0398945
0.0209295,0.00231526,-0.00197923,0.0410599
0.0209538,0.00232014,-0.00202157,0.0423449
0.0209787,0.00232514,-0.00206219,0.0436552
0.0210041,0.00233026,-0.00210111,0.0450194
0.02103,0.00233547,-0.00213833,0.0464409
0.0210561,0.00234076,-0.00217387,0.0478845
0.0210826,0.00234611,-0.00220774,0.0493589
0.0211092,0.0023515,-0.00223995,0.050837
0.021136,0.00235692,-0.00227051,0.0523076
0.0211627,0.00236236,-0.00229942,0.0537717
0.0211893,0.00236776,-0.0023267,0.0551643
0.0212155,0.0023731,-0.00235242,0.0564266
0.0212418,0.00237845,-0.00237649,0.0575947
0.021268,0.00238381,-0.00239892,0.0586292
0.0212944,0.0023892,-0.00241969,0.0596476
0.0213205,0.00239454,-0.00243882,0.060558
0.0213463,0.00239983,-0.00245632,0.0613665
0.0213718,0.00240507,-0.00247233,0.0620907
0.0213966,0.00241018,-0.00248708,0.0626784
0.0214215,0.00241529,-0.00250051,0.0632126
0.0214461,0.00242037,-0.00251261,0.0636019
0.0214706,0.00242543,-0.0025234,0.0638586
0.0214951,0.00243048,-0.00253283,0.0640255
0.0215193,0.0024355,-0.00254094,0.0640769
0.0215434,0.00244048,-0.0025477,0.0640228
0.0215672,0.00244542,-0.00255313,0.0638638
0.0215909,0.00245033,-0.00255722,0.0636036
0.0216142,0.00245519,-0.00255995,0.063252
0.0216374,0.00246,-0.00256134,0.062838
0.0216602,0.00246476,-0.00256136,0.0623685
0.0216827,0.00246945,-0.00256001,0.0618501
0.0217048,0.00247407,-0.0025573,0.0612944
0.0217265,0.0024786,-0.00255321,0.0607165
0.0217477,0.00248305,-0.00254774,0.0601299
0.0217685,0.00248741,-0.00254087,0.0595464
0.0217888,0.00249167,-0.00253261,0.0589761
0.0218086,0.00249581,-0.00252294,0.0584292
0.0218277,0.00249984,-0.00251185,0.0579148
0.0218463,0.00250374,-0.00249934,0.057436
0.0218641,0.0025075,-0.00248544,0.0570022
0.0218813,0.00251111,-0.00247063,0.0566282
0.0218976,0.00251456,-0.00245506,0.0563224
0.0219132,0.00251785,-0.0024387,0.0560964
0.0219279,0.00252096,-0.00242154,0.055957
0.0219419,0.00252391,-0.00240356,0.0559099
0.0219549,0.00252666,-0.00238474,0.0559645
0.021967,0.00252923,-0.00236507,0.056117
0.0219782,0.0025316,-0.00234453,0.0563643
0.0219885,0.00253379,-0.0023231,0.0567011
0.0219979,0.00253578,-0.00230077,0.0571205
0.0220064,0.00253758,-0.00227751,0.057616
0.0220137,0.00253912,-0.0022533,0.0581616
0.0220201,0.0025405,-0.0022281,0.0587813
0.0220257,0.00254167,-0.00220194,0.0594557
0.0220301,0.00254261,-0.00217478,0.0601652
0.0220342,0.00254349,-0.00214664,0.0609077
0.0220368,0.00254403,-0.00211749,0.0616987
0.0220394,0.00254459,-0.00208739,0.0624804
0.022041,0.00254492,-0.00205632,0.0632769
0.0220415,0.00254503,-0.00202427,0.0640439
0.0220411,0.00254494,-0.00199122,0.0647811
0.0220398,0.00254468,-0.00195718,0.0654739
0.0220378,0.00254424,-0.00192283,0.0661268
0.022035,0.00254365,-0.00188953,0.0667203
0.0220313,0.00254286,-0.00185732,0.0672425
0.0220269,0.00254192,-0.00182622,0.0676978
0.0220218,0.00254085,-0.00179623,0.0680759
0.0220162,0.00253966,-0.00176737,0.0683831
0.02201,0.00253835,-0.00173965,0.0686149
0.0220034,0.00253694,-0.00171307,0.0687613
0.0219965,0.00253547,-0.00168763,0.0687746
0.0219892,0.00253392,-0.00166339,0.0686856
0.0219816,0.00253232,-0.00164033,0.0684934
0.021974,0.00253071,-0.00161847,0.0681854
0.0219662,0.00252905,-0.00159781,0.0677642
0.0219587,0.00252747,-0.00157836,0.067235
0.0219516,0.00252596,-0.00156012,0.0665862
0.0219445,0.00252446,-0.00154311,0.065825
0.0219375,0.00252299,-0.00152734,0.0649306
0.0219313,0.00252167,-0.0015128,0.0638888
0.0219249,0.00252032,-0.00149951,0.0627471
0.0219198,0.00251925,-0.00148745,0.0614344
0.0219142,0.00251805,-0.00147665,0.0599432
0.0219096,0.00251708,-0.0014671,0.0583332
0.0219063,0.00251639,-0.0014586,0.0567126
0.0219041,0.00251594,-0.00144807,0.0549535
0.0219016,0.0025154,-0.00143447,0.0531214
0.0218998,0.00251501,-0.00141779,0.0511205
0.0218989,0.00251482,-0.00139803,0.0490909
0.0218989,0.00251482,-0.00137518,0.0470529
0.0218995,0.00251497,-0.00134925,0.0449856
0.0219008,0.00251523,-0.00132023,0.0428498
0.0219028,0.00251566,-0.00128813,0.0406681
0.0219052,0.00251616,-0.00125295,0.0384723
0.0219079,0.00251673,-0.00121469,0.0362591
0.0219109,0.00251737,-0.00117335,0.0339964
0.0219141,0.00251805,-0.00112896,0.0317367
0.0219174,0.00251873,-0.00108151,0.0295396
0.0219206,0.00251942,-0.00103103,0.027292
0.0219236,0.00252005,-0.000977521,0.0251266
0.0219265,0.00252065,-0.000920998,0.0230428
0.0219289,0.00252118,-0.000861475,0.0210424
0.0219309,0.0025216,-0.000798968,0.019135
0.0219323,0.00252189,-0.000733494,0.0173169
0.0219328,0.00252199,-0.00066507,0.015618
0.0219326,0.00252194,-0.000593704,0.0140456
0.0219307,0.00252154,-0.000519446,0.0125937
0.0219282,0.00252102,-0.000442598,0.0112772
0.0219239,0.00252011,-0.000363811,0.0101439
0.0219187,0.00251902,-0.000283087,0.0091414
0.0219116,0.00251752,-0.000200447,0.00830231
0.0219025,0.00251559,-0.000115915,0.0075596
0.0218913,0.00251323,-2.95E-05,0.00696161
0.021878,0.00251041,5.87E-05,0.00652527
0.0218624,0.00250713,0.000148852,0.00622017
0.0218443,0.00250332,0.000240778,0.00602493
0.0218236,0.00249896,0.000334515,0.00597028
0.0217998,0.00249396,0.000430027,0.00600948
0.0217733,0.00248842,0.000527313,0.00622098
0.0217425,0.00248195,0.000626313,0.0065524
0.0217088,0.0024749,0.000726988,0.00690831
0.0216721,0.00246725,0.00082942,0.00739858
0.0216313,0.00245873,0.000933551,0.00800612
0.0215864,0.00244941,0.00103938,0.00872724
0.0215377,0.0024393,0.00114692,0.00955975
0.0214845,0.0024283,0.00125613,0.0105036
0.0214267,0.00241638,0.00136704,0.0114704
0.0213643,0.00240353,0.00147968,0.0125759
0.0212963,0.0023896,0.001594,0.013739
0.0212227,0.00237456,0.00170982,0.0149166
0.0211432,0.00235839,0.00182297,0.0161852
0.0210574,0.00234102,0.00193166,0.0175615
0.020965,0.00232238,0.00203584,0.0190549
0.0208655,0.00230244,0.00213549,0.0207376
0.0207604,0.00228147,0.00223067,0.0229091
0.0206485,0.00225928,0.00232143,0.0253679
0.0205291,0.00223574,0.00240772,0.02806
0.0204021,0.00221087,0.00248954,0.0310728
0.0202672,0.00218465,0.0025669,0.0343964
0.0201244,0.00215709,0.0026398,0.0380343
0.0199734,0.00212819,0.00270825,0.041947
0.0198141,0.00209796,0.00277226,0.0460868
0.0196463,0.0020664,0.00283184,0.0504216
0.0194698,0.00203353,0.00288701,0.05493
0.0192844,0.00199936,0.00293778,0.0596142
0.01909,0.00196392,0.00298417,0.0644591
0.0188865,0.00192724,0.00302619,0.0694042
0.0186738,0.00188936,0.00306386,0.0745106
0.0184518,0.00185033,0.00309719,0.0797608
0.0182204,0.00181022,0.00312618,0.0851339
0.0179798,0.00176909,0.00315086,0.090596
0.0177301,0.00172703,0.00317122,0.0961196
0.0174713,0.00168414,0.00318758,0.101693
0.0172039,0.00164055,0.00320097,0.107269
0.016928,0.00159637,0.00321148,0.112793
0.0166442,0.00155174,0.0032191,0.118192
0.0163532,0.00150683,0.00322383,0.123637
0.0160562,0.0014619,0.00322568,0.128519
0.0157555,0.00141735,0.00322464,0.132727
0.0154546,0.00137371,0.00322069,0.136224
0.0151554,0.00133124,0.00321383,0.1394
0.0148592,0.0012901,0.00320405,0.14215
0.0145682,0.00125056,0.00319134,0.144193
0.0142839,0.00121277,0.00317568,0.145669
0.0140077,0.00117685,0.00315699,0.146769
0.0137398,0.00114276,0.00313534,0.147662
0.0134806,0.00111047,0.00311072,0.148304
0.0132299,0.0010799,0.00308321,0.148711
0.0129881,0.00105103,0.00305277,0.148988
0.0127553,0.00102378,0.00301939,0.149088
0.0125311,0.000998068,0.00298307,0.149008
0.012316,0.000973887,0.00294377,0.148951
0.0121095,0.000951108,0.00290151,0.148896
0.0119112,0.000929647,0.00285635,0.148768
0.0117205,0.00090938,0.00280831,0.148672
0.011538,0.00089034,0.00275912,0.148611
0.0113624,0.000872338,0.00271033,0.148684
0.0111944,0.000855395,0.0026619,0.148749
0.0110327,0.000839373,0.00261389,0.148988
0.0108779,0.000824277,0.00256629,0.149219
0.0107296,0.000810041,0.0025191,0.149488
0.0105875,0.000796613,0.00247233,0.149752
0.0104514,0.000783941,0.00242598,0.150029
0.010321,0.000771978,0.00238008,0.150308
0.0101964,0.000760707,0.00233461,0.150562
0.0100769,0.000750049,0.00228959,0.150835
0.00996236,0.000739956,0.00224505,0.151147
0.00985255,0.000730393,0.00220099,0.151471
0.00974727,0.000721323,0.00215743,0.151782
0.00964637,0.000712716,0.00211439,0.152088
0.00954928,0.000704504,0.00207188,0.152426
0.00945609,0.000696678,0.0020299,0.152766
0.00936664,0.000689209,0.00198845,0.153118
0.00928033,0.000682034,0.00194755,0.15352
0.00919745,0.000675166,0.0019072,0.153914
0.00911764,0.000668569,0.00186741,0.154318
0.00904065,0.000662218,0.0018282,0.15474
0.00896641,0.000656107,0.00178996,0.15516
0.00889444,0.000650195,0.00175561,0.155617
0.00882452,0.000644461,0.00172577,0.15612
0.00875634,0.000638881,0.00170043,0.156666
0.00869004,0.000633462,0.00167962,0.157194
0.00862526,0.000628177,0.00166333,0.157723
0.00856177,0.000623006,0.00165159,0.158254
0.00849923,0.00061792,0.00164438,0.15884
0.00843756,0.000612912,0.00164173,0.159466
0.00837666,0.000607974,0.00164363,0.160121
0.00831637,0.000603093,0.00165009,0.160793
0.00825656,0.000598258,0.00166111,0.161484
0.00819708,0.000593457,0.0016767,0.162193
0.00813783,0.000588682,0.00169685,0.16291
0.0080787,0.000583923,0.00172157,0.163636
0.00801959,0.000579174,0.00175086,0.164367
0.00796042,0.000574426,0.00178471,0.165112
0.00790112,0.000569675,0.00182313,0.16588
0.00784161,0.000564914,0.00186611,0.166687
0.00778181,0.000560138,0.00191364,0.167539
0.00772165,0.00055534,0.00196573,0.168446
0.00766106,0.000550514,0.00202236,0.169421
0.00759996,0.000545656,0.00208354,0.170466
0.00753827,0.000540759,0.00214578,0.171586
0.00747608,0.00053583,0.00220342,0.172715
0.00741342,0.000530871,0.00225637,0.17388
0.00735036,0.000525888,0.00230464,0.175063
0.00728696,0.000520888,0.0023482,0.176238
0.00722328,0.000515872,0.00238706,0.177416
0.00715936,0.000510847,0.0024212,0.178602
0.00709524,0.000505814,0.00245062,0.179813
0.00703096,0.000500776,0.0024753,0.18104
0.00696654,0.000495736,0.00249525,0.182283
0.00690201,0.000490696,0.00251045,0.183544
0.00683738,0.000485657,0.00252091,0.184812
0.00677269,0.000480621,0.0025266,0.186076
0.00670797,0.000475591,0.00252754,0.187322
0.00664325,0.00047057,0.0025237,0.188533
0.00657857,0.00046556,0.00251508,0.189679
0.00651397,0.000460565,0.00250168,0.190742
0.0064495,0.000455589,0.00248348,0.191702
0.00638537,0.000450647,0.00246051,0.192587
0.00632134,0.000445721,0.00243273,0.193297
0.00625765,0.000440829,0.00240013,0.193953
0.00619454,0.00043599,0.00236272,0.194515
0.00613181,0.000431188,0.0023209,0.194881
0.00606937,0.000426416,0.00228066,0.195285
0.00600754,0.000421699,0.00224399,0.195542
0.0059462,0.000417026,0.00221089,0.195739
0.00588527,0.000412392,0.00218136,0.195873
0.0058247,0.000407794,0.00215538,0.19589
0.00576447,0.000403228,0.00213297,0.195831
0.00570454,0.000398692,0.00211411,0.19571
0.00564489,0.000394184,0.00209881,0.195527
0.00558546,0.000389701,0.00208708,0.195289
0.00552623,0.00038524,0.0020789,0.194995
0.00546714,0.000380796,0.00207428,0.194664
0.00540817,0.000376367,0.00207323,0.194303
0.00534926,0.000371952,0.00207574,0.193923
0.00529038,0.000367545,0.00208181,0.193546
0.00523148,0.000363143,0.00209147,0.193184
0.0051725,0.000358742,0.00210469,0.192844
0.00511341,0.00035434,0.0021215,0.192534
0.00505415,0.000349933,0.00214189,0.192254
0.00499466,0.000345516,0.00216587,0.192003
0.00493491,0.000341086,0.00219344,0.191781
0.00487485,0.000336641,0.00222459,0.191594
0.0048144,0.000332175,0.00225934,0.191436
0.00475352,0.000327684,0.00229581,0.191309
0.00469224,0.000323171,0.00232999,0.191231
0.00463054,0.000318635,0.00236175,0.191208
0.00456847,0.000314079,0.00239109,0.191213
0.00450604,0.000309505,0.002418,0.191255
0.0044433,0.000304916,0.00244249,0.191344
0.00438027,0.000300313,0.00246454,0.191497
0.00431698,0.0002957,0.00248415,0.191676
0.00425345,0.000291078,0.00250132,0.191865
0.00418972,0.000286448,0.00251603,0.192056
0.00412581,0.000281815,0.00252829,0.192289
0.00406176,0.000277179,0.00253807,0.192537
0.00399761,0.000272544,0.00254537,0.192759
0.00393338,0.000267912,0.00255019,0.192945
0.00386913,0.000263287,0.0025525,0.193132
0.00380488,0.00025867,0.00255231,0.19332
0.00374067,0.000254064,0.00254961,0.193493
0.00367653,0.000249472,0.00254439,0.193643
0.00361251,0.000244896,0.00253665,0.193772
0.00354864,0.000240339,0.00252638,0.193863
0.00348495,0.000235804,0.00251356,0.193908
