lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.0227569,0.00269985,-0.0020394,0.0250144
0.0227776,0.00270441,-0.00208254,0.0259556
0.0227987,0.00270906,-0.00212395,0.0269092
0.0228203,0.00271382,-0.00216364,0.0279561
0.0228423,0.00271869,-0.00220163,0.0290753
0.0228646,0.00272363,-0.00223794,0.0301925
0.0228871,0.00272861,-0.00227258,0.0313132
0.0229097,0.00273362,-0.00230558,0.0324553
0.0229324,0.00273865,-0.00233695,0.0335987
0.022955,0.00274368,-0.00236672,0.0346953
0.0229777,0.00274872,-0.0023949,0.0357452
0.0230003,0.00275375,-0.00242149,0.0367374
0.0230224,0.0027587,-0.00244659,0.0375749
0.0230445,0.00276362,-0.00247016,0.0383211
0.0230666,0.00276856,-0.00249215,0.0389322
0.0230883,0.00277341,-0.00251261,0.0394699
0.02311,0.00277827,-0.00253151,0.0399156
0.0231315,0.00278308,-0.00254897,0.0402856
0.0231528,0.00278786,-0.00256517,0.040571
0.0231738,0.00279259,-0.00258015,0.0407653
0.0231947,0.00279729,-0.00259391,0.0408431
0.0232154,0.00280194,-0.00260644,0.0408132
0.0232359,0.00280655,-0.00261774,0.0406909
0.0232562,0.00281113,-0.0026278,0.0404347
0.0232763,0.00281568,-0.00263663,0.0400444
0.0232963,0.00282019,-0.00264421,0.0395718
0.0233161,0.00282467,-0.00265053,0.0390233
0.0233357,0.0028291,-0.0026556,0.038419
0.0233551,0.00283349,-0.00265939,0.0377376
0.0233742,0.00283784,-0.00266191,0.0370098
0.0233928,0.00284205,-0.00266317,0.0362695
0.0234111,0.00284621,-0.00266319,0.0354993
0.0234292,0.00285032,-0.00266188,0.0347771
0.023447,0.00285438,-0.00265925,0.0340663
0.0234647,0.0028584,-0.00265527,0.0333725
0.0234819,0.00286233,-0.00264992,0.0327296
0.0234988,0.00286619,-0.00264319,0.0321224
0.0235152,0.00286992,-0.0026351,0.0315278
0.0235311,0.00287355,-0.00262561,0.030983
0.0235465,0.00287708,-0.00261477,0.0304919
0.0235614,0.00288048,-0.00260307,0.0300712
0.0235758,0.00288378,-0.00259063,0.0297226
0.0235896,0.00288695,-0.00257742,0.0294616
0.0236028,0.00288998,-0.00256344,0.0292937
0.0236155,0.00289289,-0.00254864,0.029226
0.0236276,0.00289566,-0.00253301,0.0292627
0.023639,0.00289829,-0.00251653,0.0294075
0.0236499,0.00290078,-0.00249917,0.0296629
0.02366,0.00290312,-0.0024809,0.0300266
0.0236696,0.00290532,-0.0024617,0.0304975
0.0236785,0.00290737,-0.00244154,0.0310599
0.0236866,0.00290923,-0.00242037,0.0317101
0.0236941,0.00291095,-0.00239815,0.032438
0.023701,0.00291255,-0.00237491,0.0332548
0.0237074,0.00291403,-0.00235063,0.0341266
0.0237128,0.00291526,-0.0023252,0.0350393
0.0237181,0.00291648,-0.00229872,0.035991
0.0237228,0.00291758,-0.00227116,0.0369766
0.0237269,0.00291851,-0.00224249,0.0379854
0.0237305,0.00291935,-0.00221279,0.0390183
0.0237337,0.00292009,-0.00218205,0.0400285
0.0237362,0.00292065,-0.00215021,0.0409741
0.0237381,0.00292111,-0.00211797,0.0418883
0.0237394,0.00292141,-0.00208666,0.0427928
0.0237403,0.00292162,-0.00205633,0.0436185
0.0237406,0.00292168,-0.002027,0.0443914
0.0237404,0.00292164,-0.00199866,0.0450907
0.02374,0.00292154,-0.00197133,0.0456938
0.0237391,0.00292133,-0.00194501,0.04624
0.0237378,0.00292104,-0.00191972,0.0467059
0.0237364,0.00292071,-0.00189548,0.0470842
0.0237347,0.00292032,-0.00187226,0.0473528
0.0237331,0.00291995,-0.00185008,0.047493
0.0237314,0.00291957,-0.00182897,0.0475221
0.0237296,0.00291915,-0.00180898,0.0474525
0.0237279,0.00291876,-0.00179011,0.0472612
0.0237268,0.00291849,-0.00177228,0.0470013
0.0237255,0.00291819,-0.0017556,0.0465378
0.0237246,0.002918,-0.00174005,0.0459298
0.0237238,0.00291779,-0.00172566,0.0452403
0.0237233,0.00291768,-0.00171245,0.0443717
0.0237226,0.00291753,-0.00170042,0.0433776
0.0237226,0.00291752,-0.00168955,0.0422953
0.0237232,0.00291766,-0.00167983,0.0411299
0.0237243,0.00291791,-0.0016711,0.0398649
0.0237259,0.00291828,-0.00166027,0.0384833
0.0237282,0.00291883,-0.00164628,0.0369873
0.0237312,0.00291951,-0.00162915,0.0354113
0.0237347,0.00292032,-0.00160886,0.0337323
0.0237388,0.00292125,-0.00158543,0.0319721
0.0237433,0.00292231,-0.00155886,0.030104
0.0237483,0.00292347,-0.00152916,0.0281129
0.0237538,0.00292473,-0.00149632,0.0260318
0.0237597,0.00292608,-0.00146036,0.0239052
0.0237658,0.0029275,-0.00142129,0.0217468
0.0237722,0.00292899,-0.00137911,0.0195519
0.0237796,0.00293069,-0.00133381,0.0173469
0.0237867,0.00293233,-0.00128543,0.015147
0.0237937,0.00293396,-0.001234,0.0128811
0.0238007,0.00293557,-0.00117953,0.0106468
0.0238074,0.00293713,-0.00112205,0.008469
0.0238139,0.00293864,-0.00106158,0.0063317
0.02382,0.00294004,-0.000998109,0.00424528
0.0238255,0.00294132,-0.00093167,0.00224704
0.0238306,0.00294249,-0.000862281,0.000331287
0.0238349,0.0029435,-0.000789957,-0.00148092
0.0238385,0.00294432,-0.000714716,-0.00314892
0.0238412,0.00294495,-0.000636886,-0.00474259
0.023843,0.00294536,-0.000557116,-0.00619277
0.0238436,0.00294551,-0.000475451,-0.00749919
0.023843,0.00294538,-0.000391918,-0.00869066
0.0238411,0.00294494,-0.000306533,-0.00976553
0.0238379,0.00294418,-0.000219314,-0.0107283
0.0238331,0.00294307,-0.000130282,-0.0115628
0.0238267,0.00294159,-3.95E-05,-0.0122513
0.0238186,0.00293971,5.31E-05,-0.0127867
0.0238086,0.00293741,0.000147475,-0.0131887
0.0237968,0.00293467,0.000243557,-0.013518
0.023783,0.00293147,0.000341354,-0.0137491
0.0237668,0.00292772,0.000440829,-0.0138585
0.0237485,0.00292351,0.000541973,-0.013867
0.0237275,0.00291866,0.000644737,-0.0138401
0.0237037,0.00291316,0.00074906,-0.0137237
0.0236774,0.00290711,0.000854978,-0.0135283
0.0236485,0.00290046,0.000962501,-0.0132516
0.0236173,0.0028933,0.00107167,-0.0128678
0.0235822,0.00288525,0.00118237,-0.0124223
0.0235439,0.00287648,0.0012946,-0.0119634
0.0235026,0.00286704,0.00140839,-0.0113956
0.0234592,0.00285716,0.00152367,-0.0108062
0.0234122,0.00284645,0.00163626,-0.00998237
0.0233611,0.00283485,0.00174432,-0.0091493
0.0233062,0.00282242,0.00184783,-0.008216
0.0232475,0.00280918,0.00194679,-0.00723293
0.0231846,0.00279501,0.00204113,-0.00608293
0.0231177,0.00278,0.00213088,-0.00479132
0.0230471,0.00276421,0.00221613,-0.0032489
0.0229724,0.00274755,0.0022969,-0.00149756
0.0228931,0.00272994,0.00237317,0.000461713
0.0228093,0.00271139,0.00244493,0.00264334
0.0227207,0.00269187,0.00251219,0.00506127
0.0226273,0.0026714,0.00257499,0.00767644
0.0225291,0.00264994,0.00263334,0.010466
0.0224258,0.00262752,0.00268727,0.013354
0.0223176,0.00260412,0.0027368,0.0163303
0.0222041,0.00257974,0.00278196,0.0193863
0.0220855,0.00255439,0.00282279,0.0225261
0.0219615,0.00252807,0.00285932,0.0257445
0.0218321,0.00250075,0.00289158,0.0291283
0.021697,0.00247244,0.00291959,0.0325627
0.0215564,0.00244317,0.0029434,0.0360738
0.02141,0.00241294,0.00296303,0.0396523
0.0212581,0.00238179,0.00297883,0.0432824
0.0211006,0.00234975,0.00299183,0.0469505
0.0209371,0.00231679,0.00300215,0.0506406
0.0207688,0.00228314,0.0030098,0.0541813
0.0205958,0.00224887,0.00301482,0.0577542
0.0204183,0.00221404,0.0030172,0.0612944
0.0202356,0.00217852,0.00301695,0.0647654
0.0200484,0.00214252,0.00301408,0.0682126
0.0198568,0.00210603,0.00300857,0.0717181
0.0196605,0.00206906,0.00300043,0.0752214
0.0194594,0.00203162,0.00298966,0.0787196
0.019254,0.00199379,0.00297624,0.0820656
0.0190443,0.00195565,0.00296018,0.0852801
0.0188303,0.00191719,0.00294144,0.0884257
0.018612,0.00187844,0.00292001,0.091493
0.0183896,0.00183949,0.00289588,0.0945361
0.0181632,0.00180038,0.00286902,0.0975417
0.017933,0.00176116,0.00283941,0.100471
0.0176992,0.00172188,0.00280702,0.10332
0.0174619,0.00168259,0.00277184,0.106116
0.0172213,0.00164337,0.00273384,0.109096
0.0169776,0.00160425,0.00269301,0.111783
0.0167316,0.00156539,0.0026492,0.114138
0.0164838,0.00152687,0.00260431,0.116626
0.0162339,0.00148867,0.00255975,0.118984
0.0159827,0.00145094,0.00251551,0.121091
0.0157316,0.00141386,0.00247165,0.1229
0.0154834,0.00137784,0.0024281,0.124111
0.0152396,0.0013431,0.00238483,0.125105
0.0150004,0.0013096,0.00234183,0.125829
0.0147663,0.00127739,0.00229907,0.126335
0.014538,0.00124651,0.00225655,0.126697
0.0143158,0.00121697,0.00221426,0.126957
0.0141,0.00118877,0.00217219,0.127087
0.0138905,0.00116185,0.00213036,0.127248
0.0136876,0.0011362,0.00208877,0.127145
0.0134909,0.00111175,0.00204742,0.127208
0.0133009,0.00108849,0.00200632,0.127218
0.013117,0.00106635,0.00196548,0.127292
0.0129394,0.00104528,0.00192492,0.127422
0.012768,0.00102526,0.00188465,0.12766
0.0126025,0.0010062,0.00184469,0.127995
0.0124429,0.000988099,0.00180503,0.128423
0.0122887,0.000970852,0.00176566,0.129058
0.0121406,0.00095451,0.00172667,0.129705
0.0119978,0.000938968,0.0016885,0.130447
0.01186,0.00092417,0.00165409,0.131246
0.0117269,0.000910055,0.001624,0.132115
0.011598,0.000896566,0.00159826,0.13307
0.0114731,0.000883649,0.0015769,0.134082
0.0113517,0.000871245,0.00155991,0.135194
0.0112336,0.000859321,0.00154733,0.136419
0.0111183,0.000847827,0.00153917,0.137767
0.0110061,0.000836757,0.00153545,0.139169
0.0108961,0.000826041,0.00153617,0.140646
0.0107882,0.000815646,0.00154135,0.142186
0.0106824,0.000805556,0.00155099,0.143778
0.0105784,0.000795763,0.00156511,0.145371
0.0104757,0.000786193,0.00158372,0.146993
0.0103745,0.000776869,0.00160681,0.148628
0.0102742,0.000767729,0.00163439,0.150297
0.0101752,0.000758804,0.00166647,0.15193
0.0100767,0.000750033,0.00170304,0.153592
0.00997929,0.000741439,0.00174412,0.155227
0.00988247,0.000732988,0.00178968,0.156874
0.00978624,0.000724669,0.00183975,0.158522
0.00969036,0.000716458,0.00189431,0.160192
0.0095948,0.000708346,0.00195335,0.161888
0.00949934,0.000700304,0.00201327,0.163637
0.00940438,0.000692356,0.00206854,0.165385
0.0093103,0.000684522,0.00211907,0.167061
0.00921694,0.00067678,0.00216487,0.168703
0.00912453,0.000669137,0.00220594,0.170319
0.00903313,0.000661599,0.00224226,0.171931
0.00894293,0.000654177,0.00227382,0.17348
0.0088539,0.000646869,0.00230064,0.17496
0.00876636,0.0006397,0.00232269,0.176386
0.0086803,0.000632667,0.00233998,0.177819
0.00859562,0.000625762,0.0023525,0.179224
0.00851247,0.000618996,0.00236026,0.180584
0.00843093,0.000612373,0.00236325,0.181881
0.00835085,0.000605884,0.00236146,0.183137
0.00827228,0.000599528,0.0023549,0.184334
0.0081952,0.000593306,0.00234356,0.185464
0.00811961,0.000587215,0.00232744,0.186512
0.00804551,0.000581255,0.00230655,0.187464
0.00797287,0.000575424,0.00228087,0.18831
0.00790163,0.000569716,0.00225041,0.189037
0.00783177,0.000564128,0.00221518,0.189625
0.00776348,0.000558675,0.00217516,0.190094
0.00769668,0.000553351,0.00213078,0.190443
0.00763129,0.000548147,0.0020881,0.190683
0.00756703,0.000543041,0.00204902,0.190942
0.00750402,0.000538043,0.00201354,0.191025
0.00744197,0.000533129,0.00198168,0.191097
0.00738085,0.000528296,0.0019534,0.191075
0.00732047,0.00052353,0.00192873,0.191001
0.00726083,0.000518829,0.00190768,0.190829
0.00720188,0.000514189,0.00189025,0.190658
0.0071435,0.000509601,0.00187643,0.190346
0.00708561,0.000505058,0.00186622,0.19002
0.00702811,0.000500554,0.00185962,0.189658
0.00697097,0.000496083,0.00185662,0.189273
0.00691412,0.000491642,0.00185725,0.188882
0.0068574,0.000487217,0.00186146,0.188508
0.00680083,0.00048281,0.00186927,0.18814
0.00674435,0.000478418,0.0018807,0.187778
0.0066879,0.000474033,0.00189575,0.187431
0.0066314,0.000469652,0.00191442,0.187097
0.00657481,0.000465269,0.00193672,0.186792
0.00651808,0.000460883,0.00196264,0.18652
0.00646114,0.000456487,0.00199219,0.186285
0.00640392,0.000452076,0.00202537,0.18609
0.00634638,0.000447646,0.0020603,0.185928
0.00628847,0.000443195,0.00209297,0.185784
0.00623022,0.000438725,0.00212325,0.18569
0.00617167,0.000434239,0.00215115,0.185678
0.00611285,0.000429738,0.00217667,0.185715
0.00605377,0.000425225,0.00219979,0.185778
0.00599443,0.0004207,0.00222053,0.185857
0.00593487,0.000416164,0.00223887,0.185983
0.00587511,0.00041162,0.0022548,0.186182
0.00581518,0.000407071,0.00226832,0.186409
0.00575511,0.000402519,0.00227943,0.18663
0.00569493,0.000397965,0.00228812,0.186886
0.00563466,0.000393412,0.00229437,0.187146
0.00557434,0.000388863,0.00229818,0.187417
0.005514,0.000384319,0.00229954,0.187682
0.00545368,0.000379784,0.00229845,0.187941
0.00539341,0.000375261,0.0022949,0.188191
