lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.022369,0.00261523,-0.00200186,0.0153497
0.0223865,0.002619,-0.00200952,0.0148511
0.0224042,0.00262284,-0.0020165,0.0142744
0.0224224,0.00262678,-0.00202278,0.0136204
0.0224409,0.00263079,-0.00202837,0.0128925
0.0224599,0.0026349,-0.00203322,0.0120913
0.0224793,0.00263912,-0.00203726,0.0112097
0.0224993,0.00264346,-0.0020405,0.0102607
0.0225197,0.0026479,-0.0020429,0.00922077
0.0225405,0.00265244,-0.00204445,0.00810949
0.0225619,0.00265709,-0.00204515,0.00694413
0.0225838,0.00266187,-0.00204498,0.00572551
0.0226061,0.00266675,-0.00204393,0.00444857
0.022629,0.00267176,-0.00204198,0.00310534
0.0226524,0.00267689,-0.00203911,0.00171695
0.0226763,0.00268213,-0.00203533,0.000295124
0.0227007,0.00268749,-0.0020306,-0.00115367
0.0227256,0.00269296,-0.00202493,-0.00261476
0.0227509,0.00269853,-0.00201828,-0.00409215
0.0227767,0.0027042,-0.00201065,-0.00555349
0.0228028,0.00270996,-0.00200201,-0.00697809
0.0228293,0.0027158,-0.00199237,-0.00834921
0.0228559,0.0027217,-0.00198171,-0.00965038
0.0228828,0.00272765,-0.00197001,-0.0108714
0.0229098,0.00273363,-0.00195728,-0.0120114
0.0229367,0.00273962,-0.00194349,-0.013049
0.0229637,0.00274562,-0.00192862,-0.0139625
0.0229906,0.0027516,-0.00191265,-0.0147521
0.0230173,0.00275756,-0.0018948,-0.0154243
0.0230438,0.00276346,-0.00187474,-0.0159907
0.0230698,0.00276928,-0.00185238,-0.0163982
0.0230954,0.002775,-0.00182771,-0.0166221
0.0231204,0.0027806,-0.0018008,-0.0167143
0.0231447,0.00278604,-0.00177169,-0.0167223
0.0231682,0.00279132,-0.00174035,-0.0165686
0.0231908,0.00279641,-0.00170678,-0.0162615
0.0232126,0.0028013,-0.00167097,-0.0158091
0.0232332,0.00280596,-0.00163295,-0.0152247
0.0232528,0.00281037,-0.00159272,-0.0145144
0.0232711,0.00281451,-0.00155029,-0.0136871
0.0232882,0.00281836,-0.00150567,-0.012753
0.0233039,0.00282191,-0.00145888,-0.011726
0.0233182,0.00282515,-0.00140993,-0.0106171
0.0233311,0.00282807,-0.00135884,-0.00943755
0.0233425,0.00283065,-0.00130562,-0.00819243
0.0233524,0.00283288,-0.00125028,-0.00689565
0.0233606,0.00283474,-0.00119285,-0.00556027
0.0233672,0.00283624,-0.00113334,-0.00419587
0.0233721,0.00283735,-0.00107177,-0.0028098
0.0233752,0.00283806,-0.00100815,-0.00141317
0.0233766,0.00283837,-0.000943997,-3.05E-05
0.0233763,0.0028383,-0.000884206,0.00132556
0.0233744,0.00283788,-0.000829152,0.00265756
0.0233711,0.00283713,-0.000778849,0.00396829
0.0233665,0.00283608,-0.000733316,0.00517969
0.0233606,0.00283475,-0.00069256,0.00636579
0.0233537,0.00283319,-0.000656592,0.00749051
0.0233459,0.00283141,-0.000625425,0.00847524
0.0233372,0.00282944,-0.000599072,0.00945157
0.0233278,0.00282732,-0.000577543,0.010288
0.0233182,0.00282514,-0.000560878,0.0110256
0.0233079,0.00282282,-0.000549067,0.011653
0.0232975,0.00282046,-0.000542139,0.0121633
0.0232868,0.00281805,-0.000540067,0.0125678
0.0232761,0.00281563,-0.000542852,0.0128545
0.0232654,0.00281322,-0.000550457,0.0130598
0.0232554,0.00281095,-0.000562959,0.0131541
0.0232459,0.0028088,-0.000580393,0.0130979
0.0232366,0.00280672,-0.0006027,0.0129371
0.0232283,0.00280485,-0.000629913,0.0126496
0.0232208,0.00280316,-0.000662012,0.0122545
0.0232141,0.00280166,-0.000698984,0.0117646
0.0232086,0.00280041,-0.000740776,0.0111851
0.0232043,0.00279945,-0.0007844,0.0105068
0.0232013,0.00279876,-0.000828097,0.00972277
0.0231995,0.00279836,-0.000871872,0.00882799
0.0231989,0.00279823,-0.000915725,0.00783554
0.0231996,0.00279838,-0.00095966,0.00675091
0.0232015,0.00279882,-0.00100368,0.00558903
0.0232048,0.00279955,-0.00104777,0.00435785
0.0232093,0.00280056,-0.00109195,0.00305296
0.023215,0.00280186,-0.0011362,0.00168714
0.0232221,0.00280344,-0.00118053,0.000277536
0.0232303,0.0028053,-0.00122493,-0.00116538
0.0232398,0.00280743,-0.00126938,-0.0026372
0.0232504,0.00280983,-0.0013139,-0.00412386
0.0232622,0.00281249,-0.00135846,-0.00561546
0.0232752,0.00281541,-0.00140306,-0.00710344
0.0232892,0.00281859,-0.00144769,-0.00857334
0.0233043,0.00282201,-0.00149234,-0.0100049
0.0233205,0.00282567,-0.001537,-0.011389
0.0233377,0.00282955,-0.00158164,-0.0127149
0.0233558,0.00283366,-0.00162627,-0.0139723
0.0233748,0.00283797,-0.00167084,-0.0151528
0.0233947,0.00284249,-0.00171536,-0.0162424
0.0234154,0.00284719,-0.00175977,-0.0172452
0.023437,0.0028521,-0.00180399,-0.018173
0.0234594,0.00285719,-0.00184798,-0.0189899
0.0234827,0.0028625,-0.00189173,-0.0196709
0.0235066,0.00286795,-0.00193519,-0.0201916
0.023531,0.00287354,-0.00197835,-0.02063
0.023556,0.00287925,-0.00202119,-0.0209715
0.0235817,0.00288513,-0.00206369,-0.0212485
0.0236079,0.00289115,-0.00210583,-0.0213797
0.0236348,0.00289732,-0.00214759,-0.0213903
0.0236622,0.00290362,-0.00218896,-0.0212851
0.0236901,0.00291004,-0.0022299,-0.0210657
0.0237184,0.00291655,-0.00227041,-0.0207363
0.0237471,0.00292319,-0.00231046,-0.0203048
0.0237761,0.00292988,-0.00235002,-0.0197504
0.023805,0.00293656,-0.00238897,-0.0190336
0.0238347,0.00294344,-0.00242746,-0.0182704
0.0238646,0.00295038,-0.00246544,-0.017421
0.0238946,0.00295736,-0.0025029,-0.0164833
0.0239251,0.00296446,-0.00253988,-0.0154966
0.0239557,0.00297158,-0.00257635,-0.0144399
0.0239868,0.00297884,-0.00261233,-0.013335
0.0240179,0.00298611,-0.00264781,-0.0121808
0.0240491,0.0029934,-0.00268073,-0.010984
0.0240802,0.00300069,-0.00270945,-0.00973315
0.0241112,0.00300796,-0.00273396,-0.00843582
0.024142,0.00301519,-0.00275427,-0.00709761
0.0241722,0.00302232,-0.00277038,-0.00574036
0.0242019,0.0030293,-0.00278227,-0.00435252
0.0242312,0.00303622,-0.00279001,-0.00292336
0.02426,0.00304303,-0.00279361,-0.00148075
0.0242884,0.00304975,-0.00279309,-6.96E-05
0.0243162,0.00305634,-0.00278849,0.00134487
0.0243431,0.00306272,-0.00277979,0.00272962
0.0243691,0.0030689,-0.00276703,0.0040956
0.0243942,0.00307486,-0.0027502,0.00544588
0.0244183,0.00308059,-0.00272933,0.00677551
0.0244414,0.00308609,-0.00270445,0.00806464
0.0244633,0.00309132,-0.00267556,0.00932114
0.0244841,0.0030963,-0.0026427,0.0105258
0.0245036,0.00310096,-0.00260586,0.0116985
0.024522,0.00310536,-0.00256508,0.0127903
0.024539,0.00310941,-0.00252036,0.0138263
0.0245547,0.00311318,-0.00247173,0.0147804
0.024569,0.0031166,-0.00241919,0.0156519
0.0245819,0.0031197,-0.00236341,0.0163964
0.0245933,0.00312244,-0.00230855,0.0170743
0.0246034,0.00312487,-0.00225534,0.0176692
0.0246121,0.00312695,-0.00220381,0.0181716
0.0246195,0.00312873,-0.00215397,0.0185796
0.0246257,0.00313021,-0.00210584,0.0188821
0.0246307,0.00313143,-0.00205943,0.0190668
0.0246348,0.00313241,-0.00201476,0.0191309
0.0246378,0.00313312,-0.00197182,0.019111
0.0246397,0.0031336,-0.00193064,0.0190067
0.0246408,0.00313385,-0.00189121,0.0187992
0.024641,0.00313391,-0.00185353,0.0184765
0.0246405,0.00313378,-0.00181762,0.0180767
0.0246393,0.0031335,-0.00178345,0.0176143
0.0246375,0.00313306,-0.00175104,0.0170726
0.0246352,0.00313251,-0.00172037,0.0164627
0.0246324,0.00313183,-0.00169142,0.015799
0.0246291,0.00313105,-0.0016642,0.015086
0.0246256,0.00313019,-0.00163868,0.0143298
0.0246227,0.0031295,-0.0016149,0.0136665
0.0246191,0.00312863,-0.00159278,0.0128089
0.0246147,0.00312758,-0.00157228,0.0120094
0.0246102,0.00312649,-0.00155337,0.0111314
0.0246054,0.00312535,-0.00153703,0.0102213
0.0246012,0.00312434,-0.00152422,0.00938959
0.0245972,0.00312338,-0.00151493,0.00858306
0.0245937,0.00312253,-0.00150911,0.00776088
0.0245906,0.00312179,-0.00150675,0.00695597
0.0245881,0.00312118,-0.00150781,0.00617475
0.0245861,0.0031207,-0.00151226,0.00540536
0.0245848,0.0031204,-0.00152008,0.00467955
0.0245844,0.00312029,-0.00153124,0.00390977
0.0245847,0.00312038,-0.00154572,0.00317284
0.024586,0.00312069,-0.00156349,0.00247006
0.0245883,0.00312123,-0.00158454,0.0018043
0.0245916,0.00312203,-0.00160885,0.00115359
0.024596,0.00312308,-0.00163641,0.000562308
0.0246015,0.00312442,-0.00166719,6.37E-05
0.0246083,0.00312605,-0.00170116,-0.000309742
0.024616,0.0031279,-0.00173836,-0.000560625
0.0246247,0.00312998,-0.00177884,-0.000696146
0.0246345,0.00313234,-0.00182258,-0.000719545
0.0246454,0.00313497,-0.00186957,-0.000623911
0.0246575,0.00313787,-0.00191983,-0.000452859
0.0246707,0.00314106,-0.00197336,-0.000149221
0.024685,0.00314451,-0.00202954,0.000251448
0.0247004,0.00314821,-0.00208445,0.000720901
0.0247167,0.00315215,-0.00213741,0.00124529
0.0247339,0.00315629,-0.00218844,0.00180874
0.0247519,0.00316065,-0.0022376,0.00245771
0.0247706,0.00316518,-0.00228491,0.00312424
0.02479,0.00316986,-0.00233039,0.00381935
0.0248098,0.00317466,-0.00237407,0.00453744
0.0248298,0.00317952,-0.002416,0.00529312
0.0248504,0.00318451,-0.0024562,0.00606281
0.0248712,0.00318958,-0.00249469,0.00680916
0.0248924,0.00319472,-0.0025315,0.00754074
0.0249138,0.00319995,-0.00256662,0.00830579
0.0249354,0.00320521,-0.00260009,0.0090153
0.0249571,0.00321051,-0.00263194,0.00967003
0.0249789,0.00321581,-0.00266221,0.010275
0.0250007,0.00322113,-0.00269089,0.0108651
0.0250224,0.00322646,-0.00271802,0.0114067
0.025044,0.00323174,-0.00274367,0.0118671
0.0250655,0.00323702,-0.0027678,0.0123041
0.025087,0.00324228,-0.00279039,0.0126735
0.0251083,0.00324751,-0.00281149,0.0129716
0.0251293,0.00325268,-0.00283117,0.0131686
0.02515,0.00325778,-0.00284958,0.0132317
0.0251706,0.00326285,-0.00286687,0.0131765
0.0251911,0.00326789,-0.00288302,0.0129782
0.0252115,0.00327293,-0.00289798,0.0126636
0.0252318,0.00327793,-0.0029118,0.0122443
0.0252518,0.00328289,-0.00292449,0.0117142
0.0252718,0.00328783,-0.00293605,0.0110787
0.0252916,0.00329273,-0.00294647,0.0103604
0.0253113,0.00329761,-0.00295575,0.00957942
0.0253308,0.00330245,-0.00296387,0.00871693
0.0253502,0.00330726,-0.00297084,0.00778966
0.0253694,0.00331204,-0.00297663,0.00683117
0.0253884,0.00331677,-0.00298125,0.00584821
0.0254073,0.00332146,-0.00298466,0.00485281
0.0254259,0.00332611,-0.00298687,0.00384156
0.0254444,0.00333071,-0.00298785,0.00283018
0.0254627,0.00333527,-0.00298759,0.00182803
0.0254807,0.00333977,-0.00298607,0.00082121
0.0254985,0.00334422,-0.00298327,-0.000156481
0.0255161,0.00334861,-0.00297917,-0.00109405
0.0255334,0.00335293,-0.00297376,-0.00198898
0.0255504,0.00335719,-0.00296701,-0.0028221
0.0255666,0.00336126,-0.002959,-0.00354212
0.025583,0.00336536,-0.00295013,-0.00418481
0.0255988,0.00336933,-0.00294053,-0.00470033
0.0256145,0.00337328,-0.00293015,-0.00515152
0.0256298,0.00337712,-0.00291898,-0.00548151
0.0256447,0.00338088,-0.002907,-0.00572225
0.0256592,0.00338452,-0.0028942,-0.00587996
0.0256733,0.00338806,-0.00288053,-0.00592786
0.0256869,0.0033915,-0.00286597,-0.00587018
0.0257002,0.00339484,-0.0028505,-0.00570294
0.025713,0.00339808,-0.00283407,-0.00542724
0.0257254,0.00340121,-0.00281667,-0.00504714
0.0257374,0.00340424,-0.00279827,-0.00456562
0.025749,0.00340716,-0.00277884,-0.00398625
0.0257601,0.00340997,-0.00275834,-0.0033151
0.0257708,0.00341267,-0.00273676,-0.00255776
0.025781,0.00341526,-0.00271408,-0.00172073
0.0257905,0.00341766,-0.00269017,-0.000795349
0.0258,0.00342007,-0.00266507,0.000128317
0.0258091,0.00342237,-0.00263892,0.00115876
0.0258176,0.00342452,-0.00261161,0.00214395
0.0258257,0.00342657,-0.0025831,0.00314599
0.0258332,0.00342848,-0.00255333,0.00411422
0.0258405,0.00343034,-0.00252308,0.00513038
0.0258473,0.00343207,-0.00249368,0.00610601
0.0258538,0.00343371,-0.00246511,0.00704631
0.02586,0.00343527,-0.00243737,0.00794574
0.0258659,0.00343678,-0.00241056,0.00880441
0.0258715,0.0034382,-0.00238465,0.00959482
0.0258768,0.00343955,-0.00235964,0.0103296
0.0258819,0.00344086,-0.00233548,0.0110054
0.025887,0.00344214,-0.00231215,0.0115992
0.025892,0.0034434,-0.00228975,0.0121189
0.0258969,0.00344465,-0.00226829,0.0125334
0.0259021,0.00344598,-0.00224769,0.0127638
0.0259071,0.00344727,-0.00222811,0.0128953
0.0259122,0.00344855,-0.00220953,0.0128694
0.0259174,0.00344989,-0.00219195,0.0127352
0.0259229,0.00345127,-0.00217539,0.0124725
0.0259281,0.00345261,-0.00215988,0.01213
0.0259336,0.00345401,-0.00214546,0.0115659
0.0259395,0.0034555,-0.00213209,0.0109561
0.0259457,0.00345708,-0.00211976,0.0102711
0.0259523,0.00345875,-0.00210849,0.00948625
0.0259592,0.00346052,-0.00209826,0.00859456
0.0259666,0.0034624,-0.00208888,0.00763323
0.0259745,0.00346442,-0.00207725,0.00657432
0.0259828,0.00346655,-0.00206236,0.00534076
0.025992,0.0034689,-0.00204419,0.00402658
0.0260013,0.00347127,-0.00202276,0.0025478
0.0260116,0.00347389,-0.00199806,0.000883976
0.0260218,0.00347651,-0.00197016,-0.000851465
0.0260323,0.00347919,-0.00193906,-0.00267262
0.0260429,0.00348192,-0.00190478,-0.00455529
0.0260534,0.00348461,-0.00186736,-0.00648983
0.0260641,0.00348735,-0.00182681,-0.00856771
0.026075,0.00349014,-0.00178313,-0.0106097
0.026086,0.00349295,-0.00173631,-0.0126932
0.026097,0.00349576,-0.00168638,-0.0147822
0.0261079,0.00349855,-0.00163335,-0.0168986
0.0261186,0.00350132,-0.00157725,-0.0190396
0.0261292,0.00350403,-0.00151809,-0.0211922
0.0261395,0.00350667,-0.0014559,-0.0233425
0.0261494,0.00350921,-0.00139071,-0.0254723
0.0261589,0.00351166,-0.00132255,-0.0275728
0.0261678,0.00351395,-0.00125146,-0.0296159
0.0261762,0.00351611,-0.00117748,-0.0316082
0.0261839,0.00351811,-0.00110063,-0.0335242
0.0261909,0.0035199,-0.00102125,-0.0353675
0.0261971,0.00352149,-0.000939963,-0.0371245
0.0262023,0.00352284,-0.000856785,-0.0387631
0.0262064,0.00352389,-0.000771792,-0.0403297
0.0262094,0.00352467,-0.000684968,-0.0418217
0.0262112,0.00352513,-0.000596383,-0.0431931
0.0262118,0.00352529,-0.000506027,-0.0444892
0.0262111,0.0035251,-0.000413958,-0.0456547
0.026209,0.00352456,-0.000320185,-0.0466889
0.0262054,0.00352364,-0.000224738,-0.0475945
0.0262003,0.00352233,-0.000127652,-0.048475
0.0261936,0.0035206,-2.89E-05,-0.0492893
0.0261852,0.00351845,7.14E-05,-0.0500545
0.0261751,0.00351584,0.000173274,-0.0507314
0.0261632,0.00351276,0.000276715,-0.0512876
0.0261493,0.0035092,0.000381679,-0.0517237
0.0261335,0.00350514,0.000488143,-0.0520951
0.0261157,0.00350057,0.000596086,-0.0524334
0.0260956,0.0034954,0.000705382,-0.0527824
0.0260732,0.00348965,0.000816036,-0.0530346
0.0260485,0.00348334,0.000928091,-0.0532151
0.026022,0.00347656,0.00104162,-0.0533039
0.0259929,0.00346913,0.00115632,-0.0531717
0.0259618,0.00346118,0.00126812,-0.0528556
0.0259282,0.00345261,0.00137524,-0.0524841
0.025892,0.00344342,0.00147766,-0.051998
0.0258532,0.00343356,0.00157527,-0.0513645
0.0258121,0.00342313,0.00166812,-0.0505815
0.0257681,0.003412,0.00175617,-0.0494655
0.0257219,0.00340032,0.00183953,-0.0481429
0.0256734,0.0033881,0.00191824,-0.0465984
0.0256222,0.00337521,0.00199226,-0.0447737
0.0255685,0.00336174,0.00206167,-0.0427354
0.025513,0.00334783,0.0021266,-0.0405826
0.0254551,0.00333339,0.00218704,-0.0382506
0.025395,0.0033184,0.002243,-0.0358197
0.0253324,0.00330284,0.00229446,-0.0332857
0.0252676,0.00328678,0.00234149,-0.0306364
0.0252005,0.0032702,0.0023841,-0.0278676
0.0251311,0.00325313,0.00242235,-0.0249728
0.0250597,0.00323558,0.0024563,-0.0219871
0.0249861,0.00321757,0.00248598,-0.0189089
0.0249103,0.00319909,0.00251144,-0.0157434
0.0248326,0.00318019,0.00253274,-0.0125208
0.0247528,0.00316086,0.00254993,-0.00919465
0.0246711,0.00314115,0.00256338,-0.00582621
0.0245876,0.00312106,0.00257418,-0.0024584
0.0245024,0.00310065,0.00258243,0.000885023
0.0244155,0.00307992,0.0025882,0.00418946
0.024327,0.0030589,0.00259153,0.00740655
0.024237,0.0030376,0.00259245,0.010619
0.0241456,0.00301606,0.00259102,0.0138212
0.0240529,0.0029943,0.00258724,0.0169873
0.023959,0.00297235,0.00258115,0.0201169
0.023864,0.00295023,0.00257278,0.0231607
0.0237678,0.00292797,0.00256214,0.0261567
0.0236707,0.00290558,0.00254924,0.0291043
0.0235728,0.00288309,0.00253408,0.0319823
0.023474,0.00286052,0.00251667,0.0347542
0.0233744,0.00283789,0.002497,0.0374293
0.0232743,0.00281523,0.00247506,0.0400147
0.0231737,0.00279255,0.00245084,0.0424295
0.0230725,0.00276989,0.00242433,0.044662
0.0229711,0.00274726,0.00239549,0.0467039
0.0228695,0.0027247,0.0023643,0.0485691
0.0227677,0.00270221,0.00233072,0.050234
0.0226658,0.00267981,0.00229475,0.0517071
0.0225638,0.0026575,0.00225635,0.053023
0.0224618,0.00263532,0.00221732,0.0541097
0.0223596,0.0026132,0.00217902,0.0550491
0.0222572,0.00259113,0.00214141,0.05573
0.0221542,0.00256906,0.00210446,0.056313
0.0220508,0.00254702,0.00206812,0.0567166
0.0219469,0.00252497,0.00203237,0.0569976
0.021842,0.00250284,0.00199715,0.0571368
0.021737,0.00248081,0.00196241,0.0572128
0.0216315,0.00245879,0.00192814,0.0572786
0.0215254,0.00243674,0.00189434,0.057322
0.021418,0.00241457,0.001861,0.0573821
0.0213092,0.00239224,0.00182809,0.0573393
0.0211994,0.00236982,0.00179558,0.0572628
0.0210884,0.00234728,0.00176345,0.0571743
0.0209759,0.00232459,0.00173167,0.0570659
0.0208624,0.00230181,0.00170023,0.0570485
0.0207482,0.00227903,0.00166904,0.0573299
0.0206321,0.00225603,0.00163818,0.0577269
0.020514,0.00223278,0.00160762,0.0582969
0.0203963,0.00220974,0.00157731,0.0589903
0.0202749,0.00218614,0.00154735,0.05987
0.0201512,0.00216224,0.00151769,0.0609531
0.0200274,0.0021385,0.00148882,0.0621369
0.0199009,0.0021144,0.00146373,0.0634118
0.0197729,0.00209019,0.00144294,0.0646865
0.0196437,0.00206592,0.00142642,0.0662528
0.0195127,0.0020415,0.00141413,0.0679421
0.0193795,0.00201685,0.00140609,0.0697461
0.0192444,0.00199204,0.00140231,0.0716436
0.0191066,0.00196693,0.00140278,0.0736708
0.0189667,0.00194165,0.00140751,0.0758133
0.0188237,0.00191601,0.0014165,0.0780497
0.0186777,0.00189005,0.00142976,0.0803934
0.0185287,0.00186379,0.00144729,0.0828368
0.0183756,0.00183707,0.00146908,0.0853712
0.0182193,0.00181003,0.00149514,0.0880037
0.0180587,0.00178251,0.00152546,0.0907227
0.0178934,0.00175446,0.00156002,0.0935115
0.017723,0.00172586,0.0015988,0.0963739
0.0175474,0.00169668,0.00164182,0.0993737
0.0173661,0.00166691,0.00168909,0.102536
0.0171785,0.00163645,0.00174061,0.105836
0.0169837,0.00160522,0.0017963,0.109394
0.016782,0.0015733,0.00185622,0.112927
0.0165724,0.00154056,0.00192032,0.116559
0.0163545,0.00150704,0.00198454,0.120287
0.0161287,0.0014728,0.00204374,0.124034
0.0158958,0.00143803,0.00209787,0.127621
0.0156578,0.00140309,0.00214693,0.130884
0.0154169,0.00136831,0.00219088,0.133946
0.0151738,0.00133382,0.00222974,0.137014
0.0149291,0.00129972,0.00226344,0.139957
0.0146842,0.00126622,0.00229205,0.142745
0.0144402,0.00123344,0.00231548,0.145177
0.014198,0.00120152,0.00233364,0.147716
0.0139586,0.00117055,0.00234668,0.150178
0.0137226,0.0011406,0.00235456,0.152477
0.0134908,0.00111173,0.00235728,0.154695
0.0132641,0.00108403,0.0023549,0.156797
0.0130422,0.00105743,0.0023474,0.158915
0.0128266,0.00103207,0.00233482,0.160954
0.0126164,0.0010078,0.0023171,0.162978
0.0124134,0.000984779,0.00229426,0.164839
0.0122163,0.000962836,0.00226632,0.16673
0.0120269,0.000942117,0.00223327,0.168481
0.0118436,0.000922425,0.00219516,0.170212
0.0116683,0.000903904,0.00215197,0.171822
0.0114997,0.000886381,0.00210431,0.173436
0.0113377,0.000869821,0.0020584,0.174975
0.0111821,0.000854175,0.00201587,0.176499
0.0110319,0.000839293,0.00197676,0.178101
0.0108893,0.000825376,0.00194111,0.179515
0.0107522,0.000812197,0.00190895,0.180855
0.0106203,0.0007997,0.00188029,0.182086
0.0104941,0.000787897,0.00185516,0.183169
0.0103714,0.000776584,0.00183356,0.184165
0.0102526,0.00076577,0.00181551,0.185046
0.0101377,0.000755451,0.00180104,0.185799
0.0100267,0.000745609,0.00179015,0.186385
0.00991905,0.000736171,0.00178285,0.186849
0.00981428,0.000727085,0.00177917,0.187243
0.00971247,0.000718345,0.00177911,0.187545
0.00961326,0.000709908,0.00178267,0.187751
0.00951636,0.000701734,0.00178988,0.187863
0.00942179,0.00069381,0.00180072,0.187892
0.00932925,0.000686097,0.00181521,0.18788
0.00923856,0.00067857,0.00183336,0.187845
0.00914956,0.000671205,0.00185517,0.187782
0.00906208,0.000663985,0.00188063,0.187706
0.00897601,0.000656897,0.00190976,0.187617
0.00889133,0.000649939,0.00194045,0.187472
0.00880833,0.000643135,0.00196898,0.187274
0.00872609,0.000636407,0.00199513,0.187106
0.00864514,0.000629798,0.00201893,0.186891
0.00856542,0.000623303,0.00204037,0.186694
0.0084866,0.000616893,0.0020594,0.186538
0.0084091,0.000610603,0.00207606,0.186354
0.00833286,0.000604427,0.00209034,0.186181
0.00825779,0.000598358,0.00210225,0.186028
0.00818387,0.000592392,0.00211178,0.185901
