lateral contact position,vertical contact position,yaw angle,derailment coefficient
0.0173183,0.00165911,-0.00248874,0.0390931
0.0173921,0.00167116,-0.00248217,0.0371121
0.0174659,0.00168326,-0.00247474,0.0351106
0.0175397,0.00169541,-0.00246645,0.0330199
0.0176134,0.00170761,-0.0024573,0.0308812
0.017687,0.00171984,-0.00244728,0.0287115
0.0177603,0.00173209,-0.00243639,0.0265159
0.0178335,0.00174437,-0.00242462,0.0243133
0.0179064,0.00175666,-0.00241198,0.022119
0.0179791,0.00176896,-0.00239845,0.0199602
0.0180514,0.00178126,-0.00238403,0.0178533
0.0181233,0.00179354,-0.0023687,0.0158008
0.0181947,0.00180579,-0.00235248,0.0138293
0.0182654,0.00181798,-0.00233534,0.0118633
0.0183355,0.0018301,-0.00231731,0.0100989
0.0184048,0.00184214,-0.00229836,0.00843971
0.0184732,0.00185407,-0.00227851,0.00690018
0.0185407,0.00186591,-0.00225774,0.00548712
0.0186072,0.0018776,-0.002236,0.00428068
0.0186726,0.00188914,-0.00221258,0.00325565
0.0187367,0.00190051,-0.00218703,0.00239367
0.0187994,0.00191167,-0.00215938,0.00166689
0.0188606,0.0019226,-0.00212961,0.00112482
0.0189201,0.00193327,-0.00209771,0.000773128
0.0189779,0.00194365,-0.00206368,0.000615261
0.0190336,0.0019537,-0.00202752,0.000644733
0.0190874,0.00196344,-0.00198924,0.000843414
0.019139,0.00197281,-0.00194882,0.00123164
0.0191882,0.00198178,-0.00190629,0.00180894
0.0192352,0.00199035,-0.00186164,0.00253164
0.0192797,0.0019985,-0.00181487,0.00342421
0.0193216,0.0020062,-0.00176601,0.00444911
0.0193608,0.00201341,-0.00171504,0.00560954
0.0193972,0.00202011,-0.00166198,0.00689125
0.0194309,0.00202633,-0.00160683,0.0082418
0.0194615,0.00203201,-0.00154961,0.00970039
0.0194899,0.00203726,-0.00149032,0.011342
0.0195139,0.00204171,-0.00142899,0.0130009
0.0195349,0.00204562,-0.00136562,0.0146185
0.0195528,0.00204896,-0.00130023,0.0162604
0.0195676,0.0020517,-0.00123284,0.0179107
0.0195785,0.00205373,-0.00116472,0.019521
0.019587,0.00205532,-0.00110085,0.0210361
0.0195927,0.00205639,-0.00104175,0.0225763
0.0195961,0.00205702,-0.000987404,0.0241477
0.0195969,0.00205716,-0.000937846,0.0256448
0.0195955,0.00205691,-0.000893075,0.0270834
0.0195921,0.00205627,-0.000853113,0.0284323
0.0195869,0.0020553,-0.000817965,0.029706
0.0195801,0.00205404,-0.000787643,0.0308927
0.019572,0.00205252,-0.000762162,0.0319872
0.0195627,0.00205079,-0.000741525,0.0329878
0.0195525,0.00204889,-0.000725746,0.0338804
0.0195416,0.00204687,-0.000714827,0.0346769
0.0195302,0.00204475,-0.000708782,0.0353524
0.0195187,0.00204261,-0.000707621,0.0359153
0.0195074,0.00204051,-0.0007114,0.0363415
0.0194961,0.00203841,-0.000720094,0.0364814
0.0194851,0.00203637,-0.000733662,0.0366282
0.0194749,0.00203449,-0.00075212,0.0366679
0.0194658,0.00203279,-0.000775431,0.0366222
0.019458,0.00203134,-0.000803632,0.0364573
0.0194516,0.00203016,-0.000836727,0.0361742
0.0194471,0.00202934,-0.000874751,0.0357315
0.0194443,0.00202882,-0.000914796,0.0352045
0.0194434,0.00202865,-0.000954874,0.0345918
0.0194444,0.00202883,-0.000994966,0.0338998
0.0194474,0.00202938,-0.00103509,0.0330853
0.0194523,0.00203029,-0.00107526,0.0321899
0.0194592,0.00203157,-0.00111545,0.0312033
0.0194682,0.00203324,-0.00115567,0.0301257
0.0194792,0.00203527,-0.0011959,0.0289848
0.0194921,0.00203767,-0.00123615,0.0277849
0.019507,0.00204044,-0.00127639,0.0265156
0.019524,0.00204359,-0.00131663,0.0252101
0.0195429,0.00204711,-0.00135684,0.0238712
0.0195638,0.00205099,-0.00139703,0.0225104
0.0195865,0.00205523,-0.00143718,0.0211367
0.0196111,0.00205982,-0.00147728,0.0197579
0.0196375,0.00206475,-0.00151732,0.0183964
0.0196656,0.00207002,-0.00155729,0.0170548
0.0196954,0.00207561,-0.00159718,0.0157466
0.0197268,0.00208151,-0.00163697,0.0143657
0.0197597,0.0020877,-0.00167666,0.013187
0.0197941,0.00209419,-0.00171623,0.0120377
0.0198299,0.00210095,-0.00175567,0.010954
0.0198675,0.00210807,-0.00179495,0.0100584
0.0199059,0.00211534,-0.00183396,0.00918401
0.0199453,0.00212284,-0.00187269,0.00840213
0.0199857,0.00213054,-0.00191112,0.00770122
0.0200273,0.00213847,-0.00194924,0.00706388
0.02007,0.00214665,-0.00198704,0.00657558
0.0201136,0.00215502,-0.0020245,0.00620543
0.0201581,0.00216357,-0.00206161,0.00594979
0.0202032,0.00217226,-0.00209831,0.0059037
0.0202488,0.00218109,-0.00213464,0.00592658
0.0202954,0.00219011,-0.00217061,0.00600255
0.0203423,0.00219923,-0.00220618,0.00623792
0.0203897,0.00220844,-0.00224131,0.00660838
0.0204369,0.00221767,-0.00227597,0.00713079
0.0204846,0.002227,-0.0023102,0.00775102
0.0205333,0.00223656,-0.00234402,0.00844383
0.0205822,0.00224618,-0.00237743,0.00922674
0.0206311,0.00225583,-0.0024104,0.0101197
0.0206802,0.00226554,-0.00244292,0.0111478
0.0207293,0.00227529,-0.00247496,0.0123753
0.0207783,0.00228503,-0.00250652,0.0137067
0.0208266,0.00229467,-0.00253757,0.0151456
0.0208751,0.00230435,-0.00256816,0.0166661
0.0209241,0.00231418,-0.00259638,0.0182329
0.0209734,0.00232407,-0.00262048,0.0198427
0.021022,0.00233387,-0.00264045,0.0214952
0.0210696,0.00234349,-0.00265627,0.0231982
0.0211165,0.00235298,-0.00266795,0.024939
0.0211625,0.00236231,-0.00267548,0.0267128
0.0212075,0.00237146,-0.00267889,0.0285056
0.0212513,0.0023804,-0.00267818,0.0303092
0.0212939,0.0023891,-0.00267335,0.0320834
0.0213351,0.00239754,-0.00266443,0.0338654
0.0213748,0.0024057,-0.00265142,0.0356524
0.0214123,0.0024134,-0.00263434,0.0374347
0.0214479,0.00242074,-0.00261318,0.0391734
0.0214823,0.00242784,-0.00258799,0.0409149
0.0215152,0.00243464,-0.0025588,0.0426023
0.0215467,0.00244116,-0.0025256,0.044273
0.0215762,0.00244728,-0.00248842,0.0459089
0.0216035,0.00245296,-0.00244726,0.0474806
0.0216287,0.00245821,-0.00240215,0.0490044
0.0216518,0.002463,-0.00235308,0.0504538
0.0216728,0.00246738,-0.00230009,0.0518041
0.0216914,0.00247127,-0.00224317,0.0530521
0.0217078,0.0024747,-0.00218295,0.054113
0.021722,0.00247766,-0.00212355,0.0550692
0.0217337,0.00248012,-0.00206581,0.0559394
0.0217434,0.00248215,-0.00200973,0.0566887
0.0217511,0.00248375,-0.00195534,0.0573139
0.0217569,0.00248498,-0.00190264,0.0578129
0.0217609,0.0024858,-0.00185165,0.058222
0.021763,0.00248625,-0.00180239,0.0585321
0.0217633,0.00248631,-0.00175486,0.0586916
0.021762,0.00248605,-0.00170906,0.058706
0.0217593,0.00248548,-0.00166501,0.0585789
0.0217552,0.00248462,-0.00162271,0.0584013
0.0217499,0.0024835,-0.00158216,0.0581277
0.0217434,0.00248215,-0.00154337,0.0577122
0.0217362,0.00248063,-0.00150637,0.0571915
0.0217285,0.00247903,-0.00147115,0.0565596
0.0217197,0.00247718,-0.00143767,0.0558176
0.0217085,0.00247484,-0.00140588,0.0550171
0.0216968,0.00247239,-0.00137577,0.0540567
0.021685,0.00246993,-0.00134736,0.0531117
0.0216733,0.0024675,-0.00132064,0.0521419
0.0216611,0.00246494,-0.00129559,0.0511152
0.0216486,0.00246234,-0.0012722,0.0500441
0.0216353,0.00245958,-0.0012514,0.048919
0.0216223,0.00245686,-0.00123421,0.0477592
0.0216096,0.00245421,-0.0012206,0.0465682
0.0215975,0.00245172,-0.00121055,0.0453821
0.0215856,0.00244924,-0.00120404,0.0442105
0.0215747,0.00244698,-0.00120106,0.0430076
0.0215646,0.00244487,-0.00120157,0.0418163
0.0215553,0.00244294,-0.00120557,0.0406392
0.0215474,0.00244132,-0.00121303,0.0394238
0.0215407,0.00243991,-0.00122395,0.0382171
0.0215362,0.00243899,-0.00123828,0.0370687
0.0215322,0.00243817,-0.00125602,0.0358983
0.0215295,0.00243761,-0.00127717,0.0347688
0.0215285,0.00243739,-0.00130173,0.0337226
0.0215287,0.00243743,-0.00132969,0.032747
0.0215306,0.00243783,-0.00136107,0.0318777
0.0215343,0.00243859,-0.00139583,0.031163
0.0215396,0.0024397,-0.00143399,0.0306087
0.0215467,0.00244115,-0.00147555,0.0302326
0.0215554,0.00244298,-0.0015205,0.0300525
0.0215658,0.00244513,-0.00156885,0.0300723
0.0215778,0.00244762,-0.00162062,0.0302809
0.0215914,0.00245045,-0.00167519,0.0306718
0.0216066,0.0024536,-0.00172865,0.031239
0.0216231,0.00245704,-0.00178028,0.0319328
0.0216409,0.00246074,-0.0018301,0.0327367
0.0216599,0.00246469,-0.00187814,0.0336567
0.0216797,0.00246882,-0.00192442,0.0346426
0.0217005,0.00247317,-0.00196894,0.035716
0.0217222,0.0024777,-0.00201172,0.0368714
0.0217445,0.00248237,-0.00205277,0.0380724
0.0217673,0.00248714,-0.00209212,0.0393406
0.0217905,0.00249201,-0.00212977,0.0406465
0.021814,0.00249694,-0.00216574,0.0420066
0.0218376,0.00250192,-0.00220005,0.0433739
0.0218614,0.00250693,-0.00223272,0.0446628
0.0218853,0.00251196,-0.00226374,0.0459477
0.0219092,0.00251701,-0.00229314,0.0472035
0.0219331,0.00252205,-0.00232093,0.0483959
0.0219569,0.00252709,-0.00234712,0.0494961
0.0219802,0.00253202,-0.00237179,0.0504432
0.0220036,0.00253698,-0.00239486,0.0513706
0.022027,0.00254195,-0.00241632,0.0522246
0.0220501,0.00254687,-0.00243617,0.0530293
0.022073,0.00255173,-0.00245445,0.0537282
0.0220955,0.00255653,-0.00247129,0.0543402
0.022118,0.00256133,-0.00248682,0.0548422
0.0221403,0.0025661,-0.00250106,0.0552223
0.0221624,0.00257082,-0.00251402,0.0554257
0.0221843,0.00257551,-0.0025257,0.0554961
0.0222061,0.00258016,-0.00253611,0.0554328
0.0222276,0.00258478,-0.00254522,0.0552595
0.022249,0.00258937,-0.00255304,0.0549863
0.0222702,0.00259394,-0.00255957,0.0546127
0.0222913,0.00259846,-0.00256479,0.0541621
0.0223121,0.00260294,-0.0025687,0.0536555
0.0223327,0.00260738,-0.00257129,0.0531057
0.022353,0.00261176,-0.00257256,0.0525228
0.0223729,0.00261607,-0.0025725,0.0519211
0.0223926,0.00262031,-0.0025711,0.0513084
0.0224118,0.00262448,-0.00256835,0.0506907
0.0224307,0.00262857,-0.00256425,0.050062
0.0224491,0.00263257,-0.00255879,0.0494411
0.0224671,0.00263647,-0.00255196,0.048833
0.0224846,0.00264027,-0.00254374,0.0482494
0.0225016,0.00264395,-0.00253413,0.0477047
0.022518,0.00264752,-0.0025231,0.0472051
0.0225338,0.00265097,-0.0025107,0.0467598
0.022549,0.00265428,-0.00249742,0.0463811
0.0225635,0.00265745,-0.00248338,0.046079
0.0225773,0.00266047,-0.00246856,0.045865
0.0225904,0.00266333,-0.00245293,0.0457467
0.0226028,0.00266602,-0.00243648,0.0457344
0.0226144,0.00266856,-0.00241919,0.045828
0.0226251,0.00267092,-0.00240104,0.0460291
0.0226351,0.0026731,-0.002382,0.0463431
0.0226443,0.00267511,-0.00236206,0.0467606
0.0226527,0.00267695,-0.00234118,0.0472677
0.0226603,0.00267862,-0.00231936,0.0478582
0.0226668,0.00268005,-0.0022965,0.0485221
0.0226724,0.00268126,-0.00227266,0.0492688
0.0226776,0.00268241,-0.00224778,0.0500467
0.0226827,0.00268352,-0.00222195,0.0508907
0.0226861,0.00268428,-0.00219504,0.0517318
0.0226882,0.00268473,-0.00216702,0.0526084
0.0226906,0.00268526,-0.00213797,0.0534758
0.0226922,0.00268562,-0.00210788,0.0543691
0.0226932,0.00268582,-0.00207674,0.0552506
0.0226939,0.00268598,-0.00204461,0.0561197
0.0226937,0.00268595,-0.00201147,0.0569859
0.0226929,0.00268576,-0.00197798,0.0577716
0.0226911,0.00268536,-0.0019455,0.0585361
0.0226889,0.00268489,-0.00191407,0.0592261
0.0226858,0.00268421,-0.00188368,0.0598662
0.0226824,0.00268346,-0.00185437,0.0604014
0.0226782,0.00268254,-0.00182612,0.0608772
0.0226736,0.00268154,-0.00179895,0.0612785
0.0226687,0.00268046,-0.00177288,0.0616009
0.0226636,0.00267934,-0.00174789,0.0618001
0.0226584,0.0026782,-0.00172401,0.061847
0.022653,0.00267702,-0.00170126,0.0617822
0.0226484,0.002676,-0.00167963,0.0615381
0.0226429,0.0026748,-0.00165919,0.0612217
0.0226373,0.00267358,-0.00163992,0.0607638
0.0226328,0.00267258,-0.00162183,0.0601402
0.0226285,0.00267164,-0.00160494,0.0594172
0.0226227,0.00267038,-0.00158929,0.0586118
0.0226177,0.0026693,-0.00157486,0.0576459
0.0226135,0.00266836,-0.00156164,0.0566511
0.0226097,0.00266753,-0.00154963,0.0555479
0.0226064,0.00266681,-0.00153883,0.0543305
0.0226037,0.00266623,-0.00152924,0.052964
0.0226037,0.00266623,-0.00152062,0.0515673
0.0226022,0.00266591,-0.00150995,0.0499644
0.0226026,0.00266599,-0.00149616,0.0481758
0.0226033,0.00266614,-0.00147927,0.0462848
0.0226043,0.00266635,-0.00145927,0.0443536
0.0226052,0.00266655,-0.00143619,0.0423399
0.022607,0.00266695,-0.00141001,0.040232
0.0226096,0.00266751,-0.00138074,0.0381197
0.0226127,0.0026682,-0.00134837,0.0359792
0.0226164,0.00266899,-0.00131291,0.0338165
0.0226202,0.00266984,-0.00127436,0.0316087
0.0226243,0.00267074,-0.00123272,0.0293942
0.0226288,0.00267173,-0.00118802,0.0271638
0.0226336,0.00267276,-0.00114025,0.0249497
0.022638,0.00267373,-0.00108944,0.0227863
0.0226427,0.00267475,-0.00103558,0.0206727
0.022647,0.0026757,-0.000978697,0.018608
0.022651,0.00267657,-0.000918806,0.0165843
0.0226545,0.00267735,-0.000855935,0.0146662
0.0226576,0.00267802,-0.000790103,0.012843
0.0226593,0.0026784,-0.00072136,0.0111776
0.0226608,0.00267873,-0.000649693,0.00959106
0.0226614,0.00267886,-0.000575126,0.00812483
0.0226611,0.0026788,-0.000497984,0.00678021
0.0226597,0.00267847,-0.000418909,0.00558007
0.0226565,0.00267779,-0.000337918,0.00451307
0.022652,0.0026768,-0.000255008,0.00358513
0.0226458,0.00267544,-0.00017022,0.0027653
0.0226377,0.00267367,-8.36E-05,0.00205151
0.0226278,0.00267149,4.93E-06,0.00144629
0.0226158,0.00266887,9.52E-05,0.00098246
0.0226017,0.00266579,0.000187371,0.000667339
0.0225854,0.00266222,0.000281285,0.000486272
0.0225666,0.00265812,0.000376968,0.000414619
0.0225453,0.00265348,0.000474409,0.000496281
0.0225212,0.00264824,0.000573585,0.000713457
0.0224944,0.0026424,0.000674492,0.00104658
0.0224646,0.00263592,0.000777111,0.00145986
0.0224316,0.00262877,0.000881432,0.00199425
0.0223953,0.0026209,0.00098744,0.00248627
0.0223554,0.00261228,0.00109512,0.00302482
0.0223111,0.00260274,0.00120438,0.00355167
0.0222632,0.00259243,0.00131525,0.00420751
0.0222113,0.00258129,0.00142776,0.00498389
0.0221551,0.00256924,0.00154189,0.00582729
0.0220942,0.00255625,0.00165746,0.00677548
0.0220292,0.00254242,0.00177029,0.00785194
0.021959,0.00252753,0.00187864,0.00914669
0.0218831,0.00251151,0.00198254,0.0105072
0.0218019,0.00249441,0.0020819,0.0120079
0.0217156,0.00247632,0.0021768,0.0136651
0.0216233,0.00245707,0.00226724,0.0154696
0.0215248,0.00243663,0.00235319,0.0174808
0.0214199,0.00241498,0.00243465,0.0197111
0.0213085,0.0023921,0.00251163,0.022147
0.0211903,0.00236797,0.00258414,0.0247476
0.0210652,0.00234259,0.0026522,0.0274986
0.020933,0.00231595,0.00271581,0.0303709
0.0207939,0.00228813,0.00277499,0.0335268
0.0206478,0.00225914,0.00282975,0.0369549
0.0204943,0.00222891,0.00288011,0.040567
0.0203335,0.00219752,0.0029261,0.0443103
0.0201652,0.00216495,0.00296773,0.048267
0.0199892,0.0021312,0.00300502,0.0524652
0.0198053,0.0020963,0.00303799,0.0568125
0.0196139,0.00206034,0.00306666,0.0612784
0.0194146,0.00202332,0.00309105,0.0659273
0.0192075,0.00198529,0.00311117,0.0707026
0.0189926,0.0019463,0.00312736,0.0755773
0.01877,0.00190644,0.00314065,0.0804647
0.0185399,0.00186577,0.00315113,0.0854075
0.0183021,0.00182432,0.00315879,0.0903608
0.018057,0.00178221,0.00316363,0.0952305
0.0178046,0.00173952,0.00316567,0.100003
0.0175453,0.00169634,0.00316492,0.104711
0.0172791,0.00165275,0.00316136,0.109382
0.0170063,0.00160883,0.00315502,0.113986
0.0167271,0.00156468,0.00314587,0.118492
0.0164421,0.00152045,0.0031339,0.123069
0.0161522,0.00147633,0.00311909,0.127193
0.0158589,0.00143257,0.00310143,0.130808
0.015565,0.00138961,0.00308091,0.133813
0.015274,0.00134796,0.0030575,0.136253
0.0149873,0.00130778,0.00303119,0.138295
0.0147063,0.00126922,0.00300197,0.13979
0.0144322,0.00123238,0.00296981,0.140768
0.0141661,0.00119735,0.0029347,0.141474
0.0139083,0.00116411,0.00289664,0.141917
0.013659,0.00113263,0.00285561,0.142169
0.0134185,0.00110284,0.00281162,0.142219
0.0131867,0.00107469,0.00276467,0.142179
0.0129634,0.00104811,0.00271655,0.142039
0.0127486,0.00102301,0.00266871,0.14169
0.0125421,0.000999316,0.00262114,0.141483
0.0123434,0.00097694,0.00257387,0.141308
0.0121525,0.000955819,0.00252689,0.141156
0.0119691,0.000935872,0.00248022,0.140984
0.0117929,0.000917033,0.00243388,0.140848
0.0116237,0.000899238,0.00238787,0.140711
0.0114612,0.000882422,0.00234221,0.140693
0.0113051,0.000866527,0.00229692,0.140786
0.0111554,0.00085151,0.00225198,0.140971
0.0110118,0.000837317,0.00220741,0.141321
0.0108739,0.000823894,0.00216324,0.141784
0.0107417,0.000811195,0.0021195,0.142344
0.0106149,0.000799186,0.00207623,0.142953
0.0104931,0.000787811,0.00203343,0.143611
0.0103764,0.00077704,0.00199111,0.144294
0.0102644,0.000766844,0.00194927,0.145029
0.010157,0.000757183,0.00190793,0.145781
0.0100542,0.000748038,0.0018671,0.146523
0.00995527,0.000739335,0.00182679,0.147288
0.0098603,0.000731064,0.00178703,0.148055
0.00976909,0.000723195,0.00174824,0.148788
0.00968132,0.000715688,0.00171335,0.149495
0.00959652,0.000708491,0.00168294,0.150201
0.00951429,0.00070156,0.00165702,0.150943
0.00943457,0.000694878,0.00163558,0.151691
0.00935702,0.000688408,0.00161865,0.152458
0.00928143,0.000682125,0.00160624,0.15324
0.00920752,0.000676,0.00159834,0.154038
0.00913501,0.000670003,0.00159498,0.154867
0.00906379,0.000664125,0.00159617,0.155714
0.00899368,0.000658351,0.00160192,0.156574
0.00892456,0.000652668,0.00161222,0.157415
0.00885616,0.000647054,0.00162707,0.158271
0.00878833,0.000641498,0.00164648,0.159101
0.00872086,0.00063598,0.00167042,0.15995
0.00865381,0.000630506,0.00169891,0.160812
0.00858685,0.000625048,0.00173194,0.161717
0.00852013,0.000619619,0.00176951,0.162615
0.00845331,0.00061419,0.00181164,0.163558
0.00838654,0.000608775,0.00185831,0.164511
0.00831954,0.00060335,0.00190952,0.165525
0.00825235,0.000597918,0.00196527,0.166595
0.00818495,0.000592479,0.00202556,0.167711
0.00811711,0.000587014,0.00208679,0.168903
0.00804912,0.000581546,0.0021434,0.17009
0.00798093,0.000576071,0.00219533,0.171313
0.00791273,0.000570604,0.00224256,0.172536
0.00784454,0.000565149,0.0022851,0.173757
0.00777638,0.000559704,0.00232293,0.174996
0.00770838,0.000554283,0.00235605,0.176218
0.00764054,0.000548883,0.00238444,0.177455
0.00757292,0.000543509,0.00240811,0.178686
0.00750554,0.000538164,0.00242705,0.179912
0.00743844,0.00053285,0.00244125,0.181135
0.00737164,0.000527569,0.0024507,0.182345
0.00730517,0.000522323,0.0024554,0.183505
0.00723903,0.000517113,0.00245535,0.18462
0.00717325,0.000511939,0.00245053,0.18577
0.00710785,0.000506803,0.00244095,0.186858
0.00704283,0.000501706,0.0024266,0.187852
0.00697825,0.000496652,0.00240749,0.188753
0.00691418,0.000491646,0.0023836,0.189645
0.00685059,0.000486686,0.00235493,0.190375
0.00678742,0.000481767,0.00232144,0.190952
0.00672493,0.000476909,0.00228315,0.191532
0.0066631,0.000472109,0.00224051,0.191958
0.00660188,0.000467365,0.00219955,0.1923
0.00654125,0.000462674,0.00216218,0.192555
0.006481,0.00045802,0.00212838,0.192629
0.00642128,0.000453413,0.00209816,0.192746
0.00636198,0.000448847,0.00207151,0.192804
0.00630312,0.000444321,0.00204845,0.19279
0.00624459,0.000439827,0.00202897,0.192695
0.00618636,0.000435364,0.00201307,0.192555
0.00612838,0.000430925,0.00200075,0.192361
0.0060706,0.00042651,0.00199202,0.192106
0.00601298,0.000422113,0.00198687,0.191822
0.00595547,0.000417732,0.0019853,0.191505
0.00589804,0.000413363,0.00198732,0.191168
0.00584066,0.000409005,0.00199293,0.190836
0.00578324,0.00040465,0.00200214,0.190476
0.00572579,0.000400299,0.00201493,0.190132
0.00566826,0.000395949,0.00203132,0.189813
0.00561051,0.00039159,0.00205131,0.189554
0.00555261,0.000387226,0.0020749,0.18935
0.00549444,0.000382848,0.00210209,0.189068
0.00543595,0.000378453,0.00213288,0.188845
0.0053771,0.000374038,0.00216728,0.18868
0.00531783,0.000369598,0.00220336,0.18855
0.00525815,0.000365135,0.00223715,0.188474
0.00519806,0.000360648,0.00226853,0.188441
0.00513761,0.000356142,0.00229749,0.188456
0.00507682,0.000351618,0.00232405,0.188525
0.00501567,0.000347075,0.00234822,0.188591
0.00495433,0.000342525,0.00236997,0.188717
0.00489276,0.000337966,0.0023893,0.188894
0.00483098,0.000333399,0.00240618,0.189106
0.004769,0.000328825,0.00242061,0.189356
0.00470681,0.000324243,0.00243257,0.189627
0.00464445,0.000319656,0.00244207,0.189889
0.00458196,0.000315068,0.00244911,0.190157
0.00451939,0.000310482,0.00245369,0.190432
0.00445678,0.000305901,0.00245579,0.190696
0.00439417,0.000301327,0.00245541,0.190948
0.00433159,0.000296764,0.00245254,0.191192
0.00426908,0.000292214,0.00244717,0.19142
0.00420667,0.000287679,0.0024393,0.191602
0.00414441,0.000283162,0.00242892,0.191747
